TIF ID#,CNTYNAME,CNTY#,TIFNAME,PROJDATE,CITYNAME,SCHOOL DISTRICT,Base School,Unified/LC,CLASS,LOCATION,DESCRIPTION,Tax Year,base value,excess value,base value,excess value,base value,excess value,base value,excess value,Description,Base Value,Excess Value,Tax Rate,Excess Taxes,Base Taxes
21-9906,CUSTER,21,TIF ENDURANCE PROPERTY CORP,09/02/2009,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"Lot 1, 2, and east half Lot 3, Block 14, Orignal Town","TIF funds for site work, development and infrastructure for construction of 3,000 sqft Office Bldg, 2,000 sqft rented area, 1,000 sqft unfinished to be rented to a business in future.",2020,0,0,10599,248794,0,0,0,0,,10599,248794,1.880707,4679.08,199.34
21-9906,CUSTER,21,TIF ENDURANCE PROPERTY CORP,09/02/2009,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"Lot 1, 2, and east half Lot 3, Block 14, Orignal Town","TIF funds for site work, development and infrastructure for construction of 3,000 sqft Office Bldg, 2,000 sqft rented area, 1,000 sqft unfinished to be rented to a business in future.",2021,0,0,10599,248794,0,0,0,0,,10599,248794,1.901385,4730.54,201.53
21-9906,CUSTER,21,TIF ENDURANCE PROPERTY CORP,09/02/2009,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"Lot 1, 2, and east half Lot 3, Block 14, Orignal Town","TIF funds for site work, development and infrastructure for construction of 3,000 sqft Office Bldg, 2,000 sqft rented area, 1,000 sqft unfinished to be rented to a business in future.",2022,0,0,10599,306448,0,0,0,0,,10599,306448,1.941842,5950.74,205.82
21-9912,CUSTER,21,TIF ANDERSON INC,01/01/2012,ANSELMO,ANSELMO-MERNA 15,21-0015,,3,Lot 2-1 Irregular tract located in part SW 1/4 and S 1/2 of NW 1/2 S22-T19-R22,Acquisition and site preparation for grain facility,2012,0,0,228649,15021,0,0,0,0,,228649,15021,1.753484,263.4,4009.32
21-9912,CUSTER,21,TIF ANDERSON INC,01/01/2012,ANSELMO,ANSELMO-MERNA 15,21-0015,,3,Lot 2-1 Irregular tract located in part SW 1/4 and S 1/2 of NW 1/2 S22-T19-R22,Acquisition and site preparation for grain facility,2013,0,0,228649,6951634,0,0,0,0,,228649,6951634,1.656106,115126.42,3786.67
21-9912,CUSTER,21,TIF ANDERSON INC,01/01/2012,ANSELMO,ANSELMO-MERNA 15,21-0015,,3,Lot 2-1 Irregular tract located in part SW 1/4 and S 1/2 of NW 1/2 S22-T19-R22,Acquisition and site preparation for grain facility,2014,0,0,228649,6996887,0,0,0,0,,228649,6996887,1.544548,108070.28,3531.59
21-9912,CUSTER,21,TIF ANDERSON INC,01/01/2012,ANSELMO,ANSELMO-MERNA 15,21-0015,,3,Lot 2-1 Irregular tract located in part SW 1/4 and S 1/2 of NW 1/2 S22-T19-R22,Acquisition and site preparation for grain facility,2015,0,0,228649,6996887,0,0,0,0,,228649,6996887,1.395031,97608.74,3189.72
21-9912,CUSTER,21,TIF ANDERSON INC,01/01/2012,ANSELMO,ANSELMO-MERNA 15,21-0015,,3,Lot 2-1 Irregular tract located in part SW 1/4 and S 1/2 of NW 1/2 S22-T19-R22,Acquisition and site preparation for grain facility,2016,0,0,228649,7140754,0,0,0,0,,228649,7140754,1.277713,91238.34,2921.48
21-9912,CUSTER,21,TIF ANDERSON INC,01/01/2012,ANSELMO,ANSELMO-MERNA 15,21-0015,,3,Lot 2-1 Irregular tract located in part SW 1/4 and S 1/2 of NW 1/2 S22-T19-R22,Acquisition and site preparation for grain facility,2017,0,0,228649,7140754,0,0,0,0,,228649,7140754,1.324825,94602.5,3029.2
21-9912,CUSTER,21,TIF ANDERSON INC,01/01/2012,ANSELMO,ANSELMO-MERNA 15,21-0015,,3,Lot 2-1 Irregular tract located in part SW 1/4 and S 1/2 of NW 1/2 S22-T19-R22,Acquisition and site preparation for grain facility,2018,0,0,228649,7650987,0,0,0,0,,228649,7650987,1.339755,102504.48,3063.34
21-9912,CUSTER,21,TIF ANDERSON INC,01/01/2012,ANSELMO,ANSELMO-MERNA 15,21-0015,,3,Lot 2-1 Irregular tract located in part SW 1/4 and S 1/2 of NW 1/2 S22-T19-R22,Acquisition and site preparation for grain facility,2019,0,0,228649,8517845,0,0,0,0,,228649,8517845,1.396083,118916.18,3192.13
21-9912,CUSTER,21,TIF ANDERSON INC,01/01/2012,ANSELMO,ANSELMO-MERNA 15,21-0015,,3,Lot 2-1 Irregular tract located in part SW 1/4 and S 1/2 of NW 1/2 S22-T19-R22,Acquisition and site preparation for grain facility,2020,0,0,228649,8673645,0,0,0,0,,228649,8673645,1.304858,113178.76,2983.54
21-9912,CUSTER,21,TIF ANDERSON INC,01/01/2012,ANSELMO,ANSELMO-MERNA 15,21-0015,,3,Lot 2-1 Irregular tract located in part SW 1/4 and S 1/2 of NW 1/2 S22-T19-R22,Acquisition and site preparation for grain facility,2021,0,0,228649,8673645,0,0,0,0,,228649,8673645,1.311607,113764.14,2998.98
21-9912,CUSTER,21,TIF ANDERSON INC,01/01/2012,ANSELMO,ANSELMO-MERNA 15,21-0015,,3,Lot 2-1 Irregular tract located in part SW 1/4 and S 1/2 of NW 1/2 S22-T19-R22,Acquisition and site preparation for grain facility,2022,0,0,228649,5509578,0,0,0,0,,228649,5509578,1.326667,73093.76,3033.41
21-9913,CUSTER,21,TIF PEARSON RENTALS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001224250 .78 acres and Parcel #001224254  .39 acres in SENE Sect. 31-17-20,"A multi-use building used for but not limited to dentists, insurance agents, physical therapy, etc.",2012,6455,0,41975,170954,0,0,0,0,,48430,170954,2.413352,4125.72,1168.79
21-9913,CUSTER,21,TIF PEARSON RENTALS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001224250 .78 acres and Parcel #001224254  .39 acres in SENE Sect. 31-17-20,"A multi-use building used for but not limited to dentists, insurance agents, physical therapy, etc.",2013,0,0,48430,568623,0,0,0,0,,48430,568623,2.382347,13546.58,1153.77
21-9913,CUSTER,21,TIF PEARSON RENTALS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001224250 .78 acres and Parcel #001224254  .39 acres in SENE Sect. 31-17-20,"A multi-use building used for but not limited to dentists, insurance agents, physical therapy, etc.",2014,0,0,48430,568623,0,0,0,0,,48430,568623,2.288339,13012.02,1108.24
21-9913,CUSTER,21,TIF PEARSON RENTALS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001224250 .78 acres and Parcel #001224254  .39 acres in SENE Sect. 31-17-20,"A multi-use building used for but not limited to dentists, insurance agents, physical therapy, etc.",2015,0,0,48430,568623,0,0,0,0,,48430,568623,2.211529,12575.26,1071.04
21-9913,CUSTER,21,TIF PEARSON RENTALS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001224250 .78 acres and Parcel #001224254  .39 acres in SENE Sect. 31-17-20,"A multi-use building used for but not limited to dentists, insurance agents, physical therapy, etc.",2016,0,0,48430,664266,0,0,0,0,,48430,664266,2.087812,13868.62,1011.13
21-9913,CUSTER,21,TIF PEARSON RENTALS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001224250 .78 acres and Parcel #001224254  .39 acres in SENE Sect. 31-17-20,"A multi-use building used for but not limited to dentists, insurance agents, physical therapy, etc.",2017,0,0,48430,664266,0,0,0,0,,48430,664266,1.914093,12714.68,927
21-9913,CUSTER,21,TIF PEARSON RENTALS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001224250 .78 acres and Parcel #001224254  .39 acres in SENE Sect. 31-17-20,"A multi-use building used for but not limited to dentists, insurance agents, physical therapy, etc.",2018,0,0,48430,664266,0,0,0,0,,48430,664266,1.820694,12094.26,881.76
21-9913,CUSTER,21,TIF PEARSON RENTALS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001224250 .78 acres and Parcel #001224254  .39 acres in SENE Sect. 31-17-20,"A multi-use building used for but not limited to dentists, insurance agents, physical therapy, etc.",2019,0,0,48430,664266,0,0,0,0,,48430,664266,1.879571,12485.36,910.28
21-9913,CUSTER,21,TIF PEARSON RENTALS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001224250 .78 acres and Parcel #001224254  .39 acres in SENE Sect. 31-17-20,"A multi-use building used for but not limited to dentists, insurance agents, physical therapy, etc.",2020,0,0,48430,664266,0,0,0,0,,48430,664266,1.880707,12492.88,910.83
21-9913,CUSTER,21,TIF PEARSON RENTALS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001224250 .78 acres and Parcel #001224254  .39 acres in SENE Sect. 31-17-20,"A multi-use building used for but not limited to dentists, insurance agents, physical therapy, etc.",2021,0,0,48430,664266,0,0,0,0,,48430,664266,1.901385,12630.26,920.84
21-9913,CUSTER,21,TIF PEARSON RENTALS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001224250 .78 acres and Parcel #001224254  .39 acres in SENE Sect. 31-17-20,"A multi-use building used for but not limited to dentists, insurance agents, physical therapy, etc.",2022,0,0,48430,829096,0,0,0,0,,48430,829096,1.941842,16099.74,940.43
21-9914,CUSTER,21,TIF GATEWAY MOTORS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001236900 1.37 acres and Parcel #001237550 .36 acres in SENW Sect. 33-17-20,New and used car dealership,2012,0,0,324847,66293,0,0,0,0,,324847,66293,2.413352,1599.88,7839.7
21-9914,CUSTER,21,TIF GATEWAY MOTORS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001236900 1.37 acres and Parcel #001237550 .36 acres in SENW Sect. 33-17-20,New and used car dealership,2013,0,0,324847,232966,0,0,0,0,,324847,232966,2.382347,5550.06,7738.98
21-9914,CUSTER,21,TIF GATEWAY MOTORS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001236900 1.37 acres and Parcel #001237550 .36 acres in SENW Sect. 33-17-20,New and used car dealership,2014,0,0,324847,232966,0,0,0,0,,324847,232966,2.288339,5331.06,7433.6
21-9914,CUSTER,21,TIF GATEWAY MOTORS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001236900 1.37 acres and Parcel #001237550 .36 acres in SENW Sect. 33-17-20,New and used car dealership,2015,0,0,324847,232966,0,0,0,0,,324847,232966,2.211529,5152.12,7184.09
21-9914,CUSTER,21,TIF GATEWAY MOTORS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001236900 1.37 acres and Parcel #001237550 .36 acres in SENW Sect. 33-17-20,New and used car dealership,2016,0,0,324847,313570,0,0,0,0,,324847,313570,2.087812,6546.76,6782.19
21-9914,CUSTER,21,TIF GATEWAY MOTORS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001236900 1.37 acres and Parcel #001237550 .36 acres in SENW Sect. 33-17-20,New and used car dealership,2017,0,0,324847,313570,0,0,0,0,,324847,313570,1.914093,6002.02,6217.87
21-9914,CUSTER,21,TIF GATEWAY MOTORS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001236900 1.37 acres and Parcel #001237550 .36 acres in SENW Sect. 33-17-20,New and used car dealership,2018,0,0,324847,313570,0,0,0,0,,324847,313570,1.820694,5709.16,5914.47
21-9914,CUSTER,21,TIF GATEWAY MOTORS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001236900 1.37 acres and Parcel #001237550 .36 acres in SENW Sect. 33-17-20,New and used car dealership,2019,0,0,324847,423447,0,0,0,0,,324847,423447,1.879571,7959,6105.73
21-9914,CUSTER,21,TIF GATEWAY MOTORS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001236900 1.37 acres and Parcel #001237550 .36 acres in SENW Sect. 33-17-20,New and used car dealership,2020,0,0,324847,423447,0,0,0,0,,324847,423447,1.880707,7963.8,6109.42
21-9914,CUSTER,21,TIF GATEWAY MOTORS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001236900 1.37 acres and Parcel #001237550 .36 acres in SENW Sect. 33-17-20,New and used car dealership,2021,0,0,324847,423447,0,0,0,0,,324847,423447,1.901385,8051.36,6176.59
21-9914,CUSTER,21,TIF GATEWAY MOTORS,01/01/2012,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcel #001236900 1.37 acres and Parcel #001237550 .36 acres in SENW Sect. 33-17-20,New and used car dealership,2022,0,0,324847,1216450,0,0,0,0,,324847,1216450,1.941842,23621.54,6308.02
21-9916,CUSTER,21,TIF COLE ENTERPRISES,01/01/2013,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcels: Sec. 33-17-20 SWNW .24 acres,TIF funds used to construct a commercial building with 2-3 rental bays.,2013,0,0,4330,113386,0,0,0,0,,4330,113386,2.382347,2701.24,103.16
21-9916,CUSTER,21,TIF COLE ENTERPRISES,01/01/2013,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcels: Sec. 33-17-20 SWNW .24 acres,TIF funds used to construct a commercial building with 2-3 rental bays.,2014,0,0,4330,113386,0,0,0,0,,4330,113386,2.288339,2594.66,99.09
21-9916,CUSTER,21,TIF COLE ENTERPRISES,01/01/2013,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcels: Sec. 33-17-20 SWNW .24 acres,TIF funds used to construct a commercial building with 2-3 rental bays.,2015,0,0,4330,113386,0,0,0,0,,4330,113386,2.211529,2507.56,95.76
21-9916,CUSTER,21,TIF COLE ENTERPRISES,01/01/2013,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcels: Sec. 33-17-20 SWNW .24 acres,TIF funds used to construct a commercial building with 2-3 rental bays.,2016,0,0,4330,119722,0,0,0,0,,4330,119722,2.087812,2499.58,90.4
21-9916,CUSTER,21,TIF COLE ENTERPRISES,01/01/2013,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcels: Sec. 33-17-20 SWNW .24 acres,TIF funds used to construct a commercial building with 2-3 rental bays.,2017,0,0,4330,119722,0,0,0,0,,4330,119722,1.914093,2291.6,82.88
21-9916,CUSTER,21,TIF COLE ENTERPRISES,01/01/2013,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcels: Sec. 33-17-20 SWNW .24 acres,TIF funds used to construct a commercial building with 2-3 rental bays.,2018,0,0,4330,119722,0,0,0,0,,4330,119722,1.820694,2179.78,78.84
21-9916,CUSTER,21,TIF COLE ENTERPRISES,01/01/2013,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcels: Sec. 33-17-20 SWNW .24 acres,TIF funds used to construct a commercial building with 2-3 rental bays.,2019,0,0,4330,119722,0,0,0,0,,4330,119722,1.879571,2250.26,81.39
21-9916,CUSTER,21,TIF COLE ENTERPRISES,01/01/2013,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcels: Sec. 33-17-20 SWNW .24 acres,TIF funds used to construct a commercial building with 2-3 rental bays.,2020,0,0,4330,119722,0,0,0,0,,4330,119722,1.880707,2251.62,81.43
21-9916,CUSTER,21,TIF COLE ENTERPRISES,01/01/2013,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcels: Sec. 33-17-20 SWNW .24 acres,TIF funds used to construct a commercial building with 2-3 rental bays.,2021,0,0,4330,119722,0,0,0,0,,4330,119722,1.901385,2276.38,82.33
21-9916,CUSTER,21,TIF COLE ENTERPRISES,01/01/2013,BROKEN BOW,BROKEN BOW 25,21-0025,,3,Parcels: Sec. 33-17-20 SWNW .24 acres,TIF funds used to construct a commercial building with 2-3 rental bays.,2022,0,0,4330,140726,0,0,0,0,,4330,140726,1.941842,2732.68,84.08
21-9917,CUSTER,21,TIF DIAMOND EXPRESS WASH,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"West 103' Lot B BBIC Adminstrative Subdivision, Broken Bow",TIF funds used to construct 80 ft automatic soft touch car wash,2014,0,0,45586,0,0,0,0,0,,45586,0,2.288339,0,1043.16
21-9917,CUSTER,21,TIF DIAMOND EXPRESS WASH,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"West 103' Lot B BBIC Adminstrative Subdivision, Broken Bow",TIF funds used to construct 80 ft automatic soft touch car wash,2015,0,0,45586,479908,0,0,0,0,,45586,479908,2.211529,10613.3,1008.15
21-9917,CUSTER,21,TIF DIAMOND EXPRESS WASH,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"West 103' Lot B BBIC Adminstrative Subdivision, Broken Bow",TIF funds used to construct 80 ft automatic soft touch car wash,2016,0,0,45586,565127,0,0,0,0,,45586,565127,2.087812,11798.8,951.75
21-9917,CUSTER,21,TIF DIAMOND EXPRESS WASH,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"West 103' Lot B BBIC Adminstrative Subdivision, Broken Bow",TIF funds used to construct 80 ft automatic soft touch car wash,2017,0,0,45586,768000,0,0,0,0,,45586,768000,1.914093,14700.22,872.56
21-9917,CUSTER,21,TIF DIAMOND EXPRESS WASH,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"West 103' Lot B BBIC Adminstrative Subdivision, Broken Bow",TIF funds used to construct 80 ft automatic soft touch car wash,2018,0,0,45586,1168918,0,0,0,0,,45586,1168918,1.820694,21282.42,829.98
21-9917,CUSTER,21,TIF DIAMOND EXPRESS WASH,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"West 103' Lot B BBIC Adminstrative Subdivision, Broken Bow",TIF funds used to construct 80 ft automatic soft touch car wash,2019,0,0,45586,1079259,0,0,0,0,,45586,1079259,1.879571,20285.44,856.82
21-9917,CUSTER,21,TIF DIAMOND EXPRESS WASH,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"West 103' Lot B BBIC Adminstrative Subdivision, Broken Bow",TIF funds used to construct 80 ft automatic soft touch car wash,2020,0,0,45586,1079259,0,0,0,0,,45586,1079259,1.880707,20297.7,857.34
21-9917,CUSTER,21,TIF DIAMOND EXPRESS WASH,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"West 103' Lot B BBIC Adminstrative Subdivision, Broken Bow",TIF funds used to construct 80 ft automatic soft touch car wash,2021,0,0,45586,1079259,0,0,0,0,,45586,1079259,1.901385,20520.88,866.77
21-9917,CUSTER,21,TIF DIAMOND EXPRESS WASH,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"West 103' Lot B BBIC Adminstrative Subdivision, Broken Bow",TIF funds used to construct 80 ft automatic soft touch car wash,2022,0,0,45586,990454,0,0,0,0,,45586,990454,1.941842,19233.06,885.21
21-9918,CUSTER,21,TIF COBBLESTONE HOTEL & SUITES,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"Lot A BBIC Administrative Subdivision, Broken Bow",TIF funds used for site acquisition and infrasture for the construction of a 36 room motel with an attached convention center.,2014,0,0,149131,2514787,0,0,0,0,,149131,2514787,2.288339,57546.86,3412.62
21-9918,CUSTER,21,TIF COBBLESTONE HOTEL & SUITES,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"Lot A BBIC Administrative Subdivision, Broken Bow",TIF funds used for site acquisition and infrasture for the construction of a 36 room motel with an attached convention center.,2015,0,0,149131,2500100,0,0,0,0,,149131,2500100,2.211529,55290.44,3298.08
21-9918,CUSTER,21,TIF COBBLESTONE HOTEL & SUITES,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"Lot A BBIC Administrative Subdivision, Broken Bow",TIF funds used for site acquisition and infrasture for the construction of a 36 room motel with an attached convention center.,2016,0,0,149131,2782673,0,0,0,0,,149131,2782673,2.087812,58096.98,3113.57
21-9918,CUSTER,21,TIF COBBLESTONE HOTEL & SUITES,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"Lot A BBIC Administrative Subdivision, Broken Bow",TIF funds used for site acquisition and infrasture for the construction of a 36 room motel with an attached convention center.,2017,0,0,149131,2782673,0,0,0,0,,149131,2782673,1.914093,53262.94,2854.51
21-9918,CUSTER,21,TIF COBBLESTONE HOTEL & SUITES,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"Lot A BBIC Administrative Subdivision, Broken Bow",TIF funds used for site acquisition and infrasture for the construction of a 36 room motel with an attached convention center.,2018,0,0,149131,2782673,0,0,0,0,,149131,2782673,1.820694,50663.96,2715.22
21-9918,CUSTER,21,TIF COBBLESTONE HOTEL & SUITES,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"Lot A BBIC Administrative Subdivision, Broken Bow",TIF funds used for site acquisition and infrasture for the construction of a 36 room motel with an attached convention center.,2019,0,0,149131,2782673,0,0,0,0,,149131,2782673,1.879571,52302.32,2803.02
21-9918,CUSTER,21,TIF COBBLESTONE HOTEL & SUITES,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"Lot A BBIC Administrative Subdivision, Broken Bow",TIF funds used for site acquisition and infrasture for the construction of a 36 room motel with an attached convention center.,2020,0,0,149131,2782673,0,0,0,0,,149131,2782673,1.880707,52333.92,2804.72
21-9918,CUSTER,21,TIF COBBLESTONE HOTEL & SUITES,01/01/2014,BROKEN BOW,BROKEN BOW 25,21-0025,,3,"Lot A BBIC Administrative Subdivision, Broken Bow",TIF funds used for site acquisition and infrasture for the construction of a 36 room motel with an attached convention center.,2021,0,0,149131,2782673,0,0,0,0,,149131,2782673,1.901385,52909.34,2835.55
