"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2018 TIF Report  certified as of 2-20-2019,,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
28-2155,DOUGLAS,28,"TIF 2155 Twenty Fourth & Hamilton, LLC",11/18/03,OMAHA,OMAHA 1,28-0001,,5,24th & Hamilton,TIF funds used for public improvements and site prep for commercial development.,2008,0,0,62200,1242100,0,0,0,0,,62200,1242100,2.05498,25524.9,1278.2
28-2155,DOUGLAS,28,"TIF 2155 Twenty Fourth & Hamilton, LLC",11/18/03,OMAHA,OMAHA 1,28-0001,,5,24th & Hamilton,TIF funds used for public improvements and site prep for commercial development.,2009,0,0,62200,1242100,0,0,0,0,,62200,1242100,2.13427,26509.77,1327.52
28-2155,DOUGLAS,28,"TIF 2155 Twenty Fourth & Hamilton, LLC",11/18/03,OMAHA,OMAHA 1,28-0001,,5,24th & Hamilton,TIF funds used for public improvements and site prep for commercial development.,2010,0,0,62200,1487500,0,0,0,0,,62200,1487500,2.17816,32400.13,1354.82
28-2155,DOUGLAS,28,"TIF 2155 Twenty Fourth & Hamilton, LLC",11/18/03,OMAHA,OMAHA 1,28-0001,,5,24th & Hamilton,TIF funds used for public improvements and site prep for commercial development.,2011,0,0,62200,1487500,0,0,0,0,,62200,1487500,2.17798,32397.46,1354.7
28-2155,DOUGLAS,28,"TIF 2155 Twenty Fourth & Hamilton, LLC",11/18/03,OMAHA,OMAHA 1,28-0001,,5,24th & Hamilton,TIF funds used for public improvements and site prep for commercial development.,2012,0,0,62200,1487500,0,0,0,0,,62200,1487500,2.17448,32345.39,1352.53
28-2155,DOUGLAS,28,"TIF 2155 Twenty Fourth & Hamilton, LLC",11/18/03,OMAHA,OMAHA 1,28-0001,,5,24th & Hamilton,TIF funds used for public improvements and site prep for commercial development.,2013,0,0,62200,1487500,0,0,0,0,,62200,1487500,2.19974,32721.13,1368.24
28-2155,DOUGLAS,28,"TIF 2155 Twenty Fourth & Hamilton, LLC",11/18/03,OMAHA,OMAHA 1,28-0001,,5,24th & Hamilton,TIF funds used for public improvements and site prep for commercial development.,2014,0,0,62200,1487500,0,0,0,0,,62200,1487500,2.18859,32555.28,1361.3
28-2155,DOUGLAS,28,"TIF 2155 Twenty Fourth & Hamilton, LLC",11/18/03,OMAHA,OMAHA 1,28-0001,,5,24th & Hamilton,TIF funds used for public improvements and site prep for commercial development.,2015,0,0,62200,1387900,0,0,0,0,,62200,1387900,2.23039,30955.59,1387.3
28-2155,DOUGLAS,28,"TIF 2155 Twenty Fourth & Hamilton, LLC",11/18/03,OMAHA,OMAHA 1,28-0001,,5,24th & Hamilton,TIF funds used for public improvements and site prep for commercial development.,2016,0,0,62200,1551200,0,0,0,0,,62200,1551200,2.23537,34675.06,1390.4
28-2155,DOUGLAS,28,"TIF 2155 Twenty Fourth & Hamilton, LLC",11/18/03,OMAHA,OMAHA 1,28-0001,,5,24th & Hamilton,TIF funds used for public improvements and site prep for commercial development.,2017,0,0,62200,1551200,0,0,0,0,,62200,1551200,2.24872,34882.15,1398.7
28-2155,DOUGLAS,28,"TIF 2155 Twenty Fourth & Hamilton, LLC",11/18/03,OMAHA,OMAHA 1,28-0001,,5,24th & Hamilton,TIF funds used for public improvements and site prep for commercial development.,2018,0,0,62200,1581200,0,0,0,0,,62200,1581200,2.23667,35366.23,1391.21
28-2158,DOUGLAS,28,TIF 2158 Beacon Partners LLC,6/8/04,OMAHA,OMAHA 1,28-0001,,5,Avenue H & North 15th Street East,Public improvements and site prep for INS Regional Headquarters,2004,0,0,0,0,0,0,0,0,,0,0,2.14791,0,0
28-2158,DOUGLAS,28,TIF 2158 Beacon Partners LLC,6/8/04,OMAHA,OMAHA 1,28-0001,,5,Avenue H & North 15th Street East,Public improvements and site prep for INS Regional Headquarters,2005,0,0,0,396400,0,0,0,0,,0,396400,2.09798,8316.39,0
28-2158,DOUGLAS,28,TIF 2158 Beacon Partners LLC,6/8/04,OMAHA,OMAHA 1,28-0001,,5,Avenue H & North 15th Street East,Public improvements and site prep for INS Regional Headquarters,2006,0,0,0,13300000,0,0,0,0,,0,13300000,2.07512,275990.96,0
28-2158,DOUGLAS,28,TIF 2158 Beacon Partners LLC,6/8/04,OMAHA,OMAHA 1,28-0001,,5,Avenue H & North 15th Street East,Public improvements and site prep for INS Regional Headquarters,2007,0,0,0,12771800,0,0,0,0,,0,12771800,2.05403,262336.6,0
28-2158,DOUGLAS,28,TIF 2158 Beacon Partners LLC,6/8/04,OMAHA,OMAHA 1,28-0001,,5,Avenue H & North 15th Street East,Public improvements and site prep for INS Regional Headquarters,2008,0,0,0,8985000,0,0,0,0,,0,8985000,2.05498,184639.95,0
28-2158,DOUGLAS,28,TIF 2158 Beacon Partners LLC,6/8/04,OMAHA,OMAHA 1,28-0001,,5,Avenue H & North 15th Street East,Public improvements and site prep for INS Regional Headquarters,2009,0,0,0,11218400,0,0,0,0,,0,11218400,2.13427,239430.95,0
28-2158,DOUGLAS,28,TIF 2158 Beacon Partners LLC,6/8/04,OMAHA,OMAHA 1,28-0001,,5,Avenue H & North 15th Street East,Public improvements and site prep for INS Regional Headquarters,2010,0,0,0,11218400,0,0,0,0,,0,11218400,2.17816,244354.7,0
28-2158,DOUGLAS,28,TIF 2158 Beacon Partners LLC,6/8/04,OMAHA,OMAHA 1,28-0001,,5,Avenue H & North 15th Street East,Public improvements and site prep for INS Regional Headquarters,2011,0,0,0,11218400,0,0,0,0,,0,11218400,2.17798,244334.51,0
28-2158,DOUGLAS,28,TIF 2158 Beacon Partners LLC,6/8/04,OMAHA,OMAHA 1,28-0001,,5,Avenue H & North 15th Street East,Public improvements and site prep for INS Regional Headquarters,2012,0,0,0,11218400,0,0,0,0,,0,11218400,2.17448,243941.86,0
28-2158,DOUGLAS,28,TIF 2158 Beacon Partners LLC,6/8/04,OMAHA,OMAHA 1,28-0001,,5,Avenue H & North 15th Street East,Public improvements and site prep for INS Regional Headquarters,2013,0,0,0,11218400,0,0,0,0,,0,11218400,2.19974,246775.63,0
28-2158,DOUGLAS,28,TIF 2158 Beacon Partners LLC,6/8/04,OMAHA,OMAHA 1,28-0001,,5,Avenue H & North 15th Street East,Public improvements and site prep for INS Regional Headquarters,2014,0,0,0,11218400,0,0,0,0,,0,11218400,2.18859,245524.78,0
28-2158,DOUGLAS,28,TIF 2158 Beacon Partners LLC,6/8/04,OMAHA,OMAHA 1,28-0001,,5,Avenue H & North 15th Street East,Public improvements and site prep for INS Regional Headquarters,2015,0,0,0,13238900,0,0,0,0,,0,13238900,2.23039,295279.1,0
28-2158,DOUGLAS,28,TIF 2158 Beacon Partners LLC,6/8/04,OMAHA,OMAHA 1,28-0001,,5,Avenue H & North 15th Street East,Public improvements and site prep for INS Regional Headquarters,2016,0,0,0,13238900,0,0,0,0,,0,13238900,2.23537,295938.4,0
28-2158,DOUGLAS,28,TIF 2158 Beacon Partners LLC,6/8/04,OMAHA,OMAHA 1,28-0001,,5,Avenue H & North 15th Street East,Public improvements and site prep for INS Regional Headquarters,2017,0,0,0,13238900,0,0,0,0,,0,13238900,2.24872,297705.79,0
28-2158,DOUGLAS,28,TIF 2158 Beacon Partners LLC,6/8/04,OMAHA,OMAHA 1,28-0001,,5,Avenue H & North 15th Street East,Public improvements and site prep for INS Regional Headquarters,2018,0,0,0,13238900,0,0,0,0,,0,13238900,2.23667,296110.5,0
28-2159,DOUGLAS,28,"TIF 2159 Riverfront Partners LLC",6/22/04,OMAHA,OMAHA 1,28-0001,,5,"Lots 1-6 and Outlots A, B & C, Gallup Riverfront Subdivision","Public improvements, acquisition and site prep for residential and commercial development",2004,0,0,0,0,0,0,0,0,,0,0,2.14791,0,0
28-2159,DOUGLAS,28,"TIF 2159 Riverfront Partners LLC",6/22/04,OMAHA,OMAHA 1,28-0001,,5,"Lots 1-6 and Outlots A, B & C, Gallup Riverfront Subdivision","Public improvements, acquisition and site prep for residential and commercial development",2005,0,0,0,0,0,0,0,0,,0,0,2.09798,0,0
28-2159,DOUGLAS,28,"TIF 2159 Riverfront Partners LLC",6/22/04,OMAHA,OMAHA 1,28-0001,,5,"Lots 1-6 and Outlots A, B & C, Gallup Riverfront Subdivision","Public improvements, acquisition and site prep for residential and commercial development",2006,0,7071400,0,0,0,0,0,0,,0,7071400,2.07512,146740.04,0
28-2159,DOUGLAS,28,"TIF 2159 Riverfront Partners LLC",6/22/04,OMAHA,OMAHA 1,28-0001,,5,"Lots 1-6 and Outlots A, B & C, Gallup Riverfront Subdivision","Public improvements, acquisition and site prep for residential and commercial development",2007,0,23723200,0,0,0,0,0,0,,0,23723200,2.05403,487281.64,0
28-2159,DOUGLAS,28,"TIF 2159 Riverfront Partners LLC",6/22/04,OMAHA,OMAHA 1,28-0001,,5,"Lots 1-6 and Outlots A, B & C, Gallup Riverfront Subdivision","Public improvements, acquisition and site prep for residential and commercial development",2008,0,26904000,0,362000,0,0,0,0,,0,27266000,2.05498,560310.8,0
28-2159,DOUGLAS,28,"TIF 2159 Riverfront Partners LLC",6/22/04,OMAHA,OMAHA 1,28-0001,,5,"Lots 1-6 and Outlots A, B & C, Gallup Riverfront Subdivision","Public improvements, acquisition and site prep for residential and commercial development",2009,0,27034200,0,362000,0,0,0,0,,0,27396200,2.13427,584708.88,0
28-2159,DOUGLAS,28,"TIF 2159 Riverfront Partners LLC",6/22/04,OMAHA,OMAHA 1,28-0001,,5,"Lots 1-6 and Outlots A, B & C, Gallup Riverfront Subdivision","Public improvements, acquisition and site prep for residential and commercial development",2010,0,27763900,0,963800,0,0,0,0,,0,28727700,2.17816,625735.27,0
28-2159,DOUGLAS,28,"TIF 2159 Riverfront Partners LLC",6/22/04,OMAHA,OMAHA 1,28-0001,,5,"Lots 1-6 and Outlots A, B & C, Gallup Riverfront Subdivision","Public improvements, acquisition and site prep for residential and commercial development",2011,0,35812100,0,963800,0,0,0,0,,0,36775900,2.17798,800971.74,0
28-2159,DOUGLAS,28,"TIF 2159 Riverfront Partners LLC",6/22/04,OMAHA,OMAHA 1,28-0001,,5,"Lots 1-6 and Outlots A, B & C, Gallup Riverfront Subdivision","Public improvements, acquisition and site prep for residential and commercial development",2012,0,56007920,0,981200,0,0,0,0,,0,56989120,2.17448,1239216.59,0
28-2159,DOUGLAS,28,"TIF 2159 Riverfront Partners LLC",6/22/04,OMAHA,OMAHA 1,28-0001,,5,"Lots 1-6 and Outlots A, B & C, Gallup Riverfront Subdivision","Public improvements, acquisition and site prep for residential and commercial development",2013,0,379400,0,24060200,0,0,0,0,,0,24439600,2.19974,537607.67,0
28-2159,DOUGLAS,28,"TIF 2159 Riverfront Partners LLC",6/22/04,OMAHA,OMAHA 1,28-0001,,5,"Lots 1-6 and Outlots A, B & C, Gallup Riverfront Subdivision","Public improvements, acquisition and site prep for residential and commercial development",2014,0,23990800,0,379400,0,0,0,0,,0,24370200,2.18859,533363.79,0
28-2159,DOUGLAS,28,"TIF 2159 Riverfront Partners LLC",6/22/04,OMAHA,OMAHA 1,28-0001,,5,"Lots 1-6 and Outlots A, B & C, Gallup Riverfront Subdivision","Public improvements, acquisition and site prep for residential and commercial development",2015,0,23905100,0,379400,0,0,0,0,,0,24284500,2.23039,541639.08,0
28-2159,DOUGLAS,28,"TIF 2159 Riverfront Partners LLC",6/22/04,OMAHA,OMAHA 1,28-0001,,5,"Lots 1-6 and Outlots A, B & C, Gallup Riverfront Subdivision","Public improvements, acquisition and site prep for residential and commercial development",2016,0,23905100,0,379400,0,0,0,0,,0,24284500,2.23537,542848.42,0
28-2159,DOUGLAS,28,"TIF 2159 Riverfront Partners LLC",6/22/04,OMAHA,OMAHA 1,28-0001,,5,"Lots 1-6 and Outlots A, B & C, Gallup Riverfront Subdivision","Public improvements, acquisition and site prep for residential and commercial development",2017,0,24315400,0,462200,0,0,0,0,,0,24777600,2.24872,557178.86,0
28-2159,DOUGLAS,28,"TIF 2159 Riverfront Partners LLC",6/22/04,OMAHA,OMAHA 1,28-0001,,5,"Lots 1-6 and Outlots A, B & C, Gallup Riverfront Subdivision","Public improvements, acquisition and site prep for residential and commercial development",2018,0,24219600,0,462200,0,0,0,0,,0,24681800,2.23667,552050.42,0
28-2160,DOUGLAS,28,TIF 2160 1111 Jones Street LLC,2/24/04,OMAHA,OMAHA 1,28-0001,,5,1111 Jones Street,"Public improvements, acquisition and renovation for art museum in the Old Market District",2004,0,0,0,0,0,0,0,0,,0,0,2.14791,0,0
28-2160,DOUGLAS,28,TIF 2160 1111 Jones Street LLC,2/24/04,OMAHA,OMAHA 1,28-0001,,5,1111 Jones Street,"Public improvements, acquisition and renovation for art museum in the Old Market District",2005,0,0,582000,1090000,0,0,0,0,,582000,1090000,2.09798,22867.98,12210.24
28-2160,DOUGLAS,28,TIF 2160 1111 Jones Street LLC,2/24/04,OMAHA,OMAHA 1,28-0001,,5,1111 Jones Street,"Public improvements, acquisition and renovation for art museum in the Old Market District",2006,0,0,582000,1090000,0,0,0,0,,582000,1090000,2.07512,22618.81,12077.2
28-2160,DOUGLAS,28,TIF 2160 1111 Jones Street LLC,2/24/04,OMAHA,OMAHA 1,28-0001,,5,1111 Jones Street,"Public improvements, acquisition and renovation for art museum in the Old Market District",2007,0,0,582000,1090000,0,0,0,0,,582000,1090000,2.05403,22388.93,11954.45
28-2160,DOUGLAS,28,TIF 2160 1111 Jones Street LLC,2/24/04,OMAHA,OMAHA 1,28-0001,,5,1111 Jones Street,"Public improvements, acquisition and renovation for art museum in the Old Market District",2008,0,0,582000,6670700,0,0,0,0,,582000,6670700,2.05498,137081.55,11959.98
28-2160,DOUGLAS,28,TIF 2160 1111 Jones Street LLC,2/24/04,OMAHA,OMAHA 1,28-0001,,5,1111 Jones Street,"Public improvements, acquisition and renovation for art museum in the Old Market District",2009,0,0,582000,6670700,0,0,0,0,,582000,6670700,2.13427,142370.75,12421.45
28-2160,DOUGLAS,28,TIF 2160 1111 Jones Street LLC,2/24/04,OMAHA,OMAHA 1,28-0001,,5,1111 Jones Street,"Public improvements, acquisition and renovation for art museum in the Old Market District",2010,0,0,582000,6684100,0,0,0,0,,582000,6684100,2.17816,145590.39,12676.89
28-2160,DOUGLAS,28,TIF 2160 1111 Jones Street LLC,2/24/04,OMAHA,OMAHA 1,28-0001,,5,1111 Jones Street,"Public improvements, acquisition and renovation for art museum in the Old Market District",2011,0,0,582000,6684100,0,0,0,0,,582000,6684100,2.17798,145578.36,12675.84
28-2160,DOUGLAS,28,TIF 2160 1111 Jones Street LLC,2/24/04,OMAHA,OMAHA 1,28-0001,,5,1111 Jones Street,"Public improvements, acquisition and renovation for art museum in the Old Market District",2012,0,0,582000,6684100,0,0,0,0,,582000,6684100,2.17448,145344.42,12655.47
28-2160,DOUGLAS,28,TIF 2160 1111 Jones Street LLC,2/24/04,OMAHA,OMAHA 1,28-0001,,5,1111 Jones Street,"Public improvements, acquisition and renovation for art museum in the Old Market District",2013,0,0,582000,6684100,0,0,0,0,,582000,6684100,2.19974,147032.82,12802.49
28-2160,DOUGLAS,28,TIF 2160 1111 Jones Street LLC,2/24/04,OMAHA,OMAHA 1,28-0001,,5,1111 Jones Street,"Public improvements, acquisition and renovation for art museum in the Old Market District",2014,0,0,582000,7743600,0,0,0,0,,582000,7743600,2.18859,169475.66,12737.59
28-2160,DOUGLAS,28,TIF 2160 1111 Jones Street LLC,2/24/04,OMAHA,OMAHA 1,28-0001,,5,1111 Jones Street,"Public improvements, acquisition and renovation for art museum in the Old Market District",2015,145600,1650000,436400,6093600,0,0,0,0,,582000,7743600,2.23039,172712.49,12980.87
28-2160,DOUGLAS,28,TIF 2160 1111 Jones Street LLC,2/24/04,OMAHA,OMAHA 1,28-0001,,5,1111 Jones Street,"Public improvements, acquisition and renovation for art museum in the Old Market District",2016,145600,1650000,436400,6093600,0,0,0,0,,582000,7743600,2.23537,173098.11,13009.85
28-2160,DOUGLAS,28,TIF 2160 1111 Jones Street LLC,2/24/04,OMAHA,OMAHA 1,28-0001,,5,1111 Jones Street,"Public improvements, acquisition and renovation for art museum in the Old Market District",2017,145600,1650000,436400,6093600,0,0,0,0,,582000,7743600,2.24872,174131.89,13087.55
28-2160,DOUGLAS,28,TIF 2160 1111 Jones Street LLC,2/24/04,OMAHA,OMAHA 1,28-0001,,5,1111 Jones Street,"Public improvements, acquisition and renovation for art museum in the Old Market District",2018,145600,1650000,436400,6093600,0,0,0,0,,582000,7743600,2.23667,173198.78,13017.42
28-2161,DOUGLAS,28,"TIF 2161 DTG, LLC",9/21/04,OMAHA,OMAHA 1,28-0001,,5,416 South 12th Street,Restoration of historic building for restaurant,2004,0,0,0,0,0,0,0,0,,0,0,2.14791,0,0
28-2161,DOUGLAS,28,"TIF 2161 DTG, LLC",9/21/04,OMAHA,OMAHA 1,28-0001,,5,416 South 12th Street,Restoration of historic building for restaurant,2005,0,0,136100,97900,0,0,0,0,,136100,97900,2.09798,2053.92,2855.35
28-2161,DOUGLAS,28,"TIF 2161 DTG, LLC",9/21/04,OMAHA,OMAHA 1,28-0001,,5,416 South 12th Street,Restoration of historic building for restaurant,2006,0,0,136100,1105400,0,0,0,0,,136100,1105400,2.07512,22938.38,2824.24
28-2161,DOUGLAS,28,"TIF 2161 DTG, LLC",9/21/04,OMAHA,OMAHA 1,28-0001,,5,416 South 12th Street,Restoration of historic building for restaurant,2007,0,0,136100,1105400,0,0,0,0,,136100,1105400,2.05403,22705.25,2795.53
28-2161,DOUGLAS,28,"TIF 2161 DTG, LLC",9/21/04,OMAHA,OMAHA 1,28-0001,,5,416 South 12th Street,Restoration of historic building for restaurant,2008,0,0,136100,994900,0,0,0,0,,136100,994900,2.05498,20445,2796.83
28-2161,DOUGLAS,28,"TIF 2161 DTG, LLC",9/21/04,OMAHA,OMAHA 1,28-0001,,5,416 South 12th Street,Restoration of historic building for restaurant,2009,0,0,136100,994900,0,0,0,0,,136100,994900,2.13427,21233.85,2904.74
28-2161,DOUGLAS,28,"TIF 2161 DTG, LLC",9/21/04,OMAHA,OMAHA 1,28-0001,,5,416 South 12th Street,Restoration of historic building for restaurant,2010,0,0,136100,1008900,0,0,0,0,,136100,1008900,2.17816,21975.46,2964.48
28-2161,DOUGLAS,28,"TIF 2161 DTG, LLC",9/21/04,OMAHA,OMAHA 1,28-0001,,5,416 South 12th Street,Restoration of historic building for restaurant,2011,0,0,136100,2007500,0,0,0,0,,136100,2007500,2.17798,43722.95,2964.23
28-2161,DOUGLAS,28,"TIF 2161 DTG, LLC",9/21/04,OMAHA,OMAHA 1,28-0001,,5,416 South 12th Street,Restoration of historic building for restaurant,2012,0,0,136100,2007500,0,0,0,0,,136100,2007500,2.17448,43652.69,2959.47
28-2161,DOUGLAS,28,"TIF 2161 DTG, LLC",9/21/04,OMAHA,OMAHA 1,28-0001,,5,416 South 12th Street,Restoration of historic building for restaurant,2013,0,0,136100,2007500,0,0,0,0,,136100,2007500,2.19974,44159.78,2993.85
28-2161,DOUGLAS,28,"TIF 2161 DTG, LLC",9/21/04,OMAHA,OMAHA 1,28-0001,,5,416 South 12th Street,Restoration of historic building for restaurant,2014,0,0,136100,2007500,0,0,0,0,,136100,2007500,2.18859,43935.94,2978.67
28-2161,DOUGLAS,28,"TIF 2161 DTG, LLC",9/21/04,OMAHA,OMAHA 1,28-0001,,5,416 South 12th Street,Restoration of historic building for restaurant,2015,0,0,136100,2007500,0,0,0,0,,136100,2007500,2.23039,44775.08,3035.56
28-2161,DOUGLAS,28,"TIF 2161 DTG, LLC",9/21/04,OMAHA,OMAHA 1,28-0001,,5,416 South 12th Street,Restoration of historic building for restaurant,2016,0,0,136100,2007500,0,0,0,0,,136100,2007500,2.23537,44875.05,3042.34
28-2161,DOUGLAS,28,"TIF 2161 DTG, LLC",9/21/04,OMAHA,OMAHA 1,28-0001,,5,416 South 12th Street,Restoration of historic building for restaurant,2017,0,0,136100,2007500,0,0,0,0,,136100,2007500,2.24872,45143.05,3060.51
28-2161,DOUGLAS,28,"TIF 2161 DTG, LLC",9/21/04,OMAHA,OMAHA 1,28-0001,,5,416 South 12th Street,Restoration of historic building for restaurant,2018,0,0,136100,1770300,0,0,0,0,,136100,1770300,2.23667,39595.77,3044.11
28-2162,DOUGLAS,28,TIF 2162 National Park Service Regional HDQTR,8/5/04,OMAHA,OMAHA 1,28-0001,,5,"Lot 18, Gallup Riverfront Campus",Public improvements and site prep for NPS Regional Headquarters,2004,0,0,0,0,0,0,0,0,,0,0,2.14791,0,0
28-2162,DOUGLAS,28,TIF 2162 National Park Service Regional HDQTR,8/5/04,OMAHA,OMAHA 1,28-0001,,5,"Lot 18, Gallup Riverfront Campus",Public improvements and site prep for NPS Regional Headquarters,2005,0,0,293100,7000000,0,0,0,0,,293100,7000000,2.09798,146858.6,6149.18
28-2162,DOUGLAS,28,TIF 2162 National Park Service Regional HDQTR,8/5/04,OMAHA,OMAHA 1,28-0001,,5,"Lot 18, Gallup Riverfront Campus",Public improvements and site prep for NPS Regional Headquarters,2006,0,0,293100,7524000,0,0,0,0,,293100,7524000,2.07512,156132.03,6082.18
