ID,CNTYNAME,CNTY,TIFNAME,PROJDATE,CITYNAME,SCHNAME,BASESCH,UNIFSCH,CLASS,REMARKS,Year,RESTIFBV,RESTIFEV,COMTIFBV,COMTIFEV,INDTIFBV,INDTIFEV,OTHTIFBV,OTHTIFEV,OTHDESC,TOTTIFBV,TOTTIFEV,TOTRATE,TIFEXTAX,TIFBSTAX
28-2151,DOUGLAS,28,TIF REDEVELOPMENT 151,1/28/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: California Housing, LLC
3636 California Street
Description: TIF funds used for rehab/conversion for 55 units assisted living. No base or excess established yet.",2013,0,0,0,4137100,0,0,0,0,,0,4137100,2.19974,91005.44,0
28-2151,DOUGLAS,28,TIF REDEVELOPMENT 151,1/28/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: California Housing, LLC
3636 California Street
Description: TIF funds used for rehab/conversion for 55 units assisted living. No base or excess established yet.",2014,0,0,0,4137100,0,0,0,0,,0,4137100,2.18859,90544.16,0
28-2151,DOUGLAS,28,TIF REDEVELOPMENT 151,1/28/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: California Housing, LLC
3636 California Street
Description: TIF funds used for rehab/conversion for 55 units assisted living. No base or excess established yet.",2015,0,0,0,4137100,0,0,0,0,,0,4137100,2.23039,92273.46,0
28-2151,DOUGLAS,28,TIF REDEVELOPMENT 151,1/28/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: California Housing, LLC
3636 California Street
Description: TIF funds used for rehab/conversion for 55 units assisted living. No base or excess established yet.",2016,0,0,0,3626900,0,0,0,0,,0,3626900,2.23537,81074.63,0
28-2152,DOUGLAS,28,TIF REDEVELOPMENT 152,8/13/2002,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Quality Refrigerated Service #2.
3301 ""G"" Street
Description: This is a new amended plan to the original project. TIF funds used for the relocation of the rail spur behind building and developing a solid base at the site to accomodate e",2003,0,0,0,0,0,0,0,0,,0,0,2.16055,0,0
28-2152,DOUGLAS,28,TIF REDEVELOPMENT 152,8/13/2002,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Quality Refrigerated Service #2.
3301 ""G"" Street
Description: This is a new amended plan to the original project. TIF funds used for the relocation of the rail spur behind building and developing a solid base at the site to accomodate e",2004,0,0,0,0,0,0,0,0,,0,0,0,0,0
28-2152,DOUGLAS,28,TIF REDEVELOPMENT 152,8/13/2002,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Quality Refrigerated Service #2.
3301 ""G"" Street
Description: This is a new amended plan to the original project. TIF funds used for the relocation of the rail spur behind building and developing a solid base at the site to accomodate e",2006,0,0,0,0,12700,838800,0,0,,12700,838800,2.07512,17406.11,263.54
28-2152,DOUGLAS,28,TIF REDEVELOPMENT 152,8/13/2002,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Quality Refrigerated Service #2.
3301 ""G"" Street
Description: This is a new amended plan to the original project. TIF funds used for the relocation of the rail spur behind building and developing a solid base at the site to accomodate e",2007,0,0,0,0,12700,838800,0,0,,12700,838800,2.05403,17229.2,260.86
28-2152,DOUGLAS,28,TIF REDEVELOPMENT 152,8/13/2002,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Quality Refrigerated Service #2.
3301 ""G"" Street
Description: This is a new amended plan to the original project. TIF funds used for the relocation of the rail spur behind building and developing a solid base at the site to accomodate e",2008,0,0,0,0,12700,838800,0,0,,12700,838800,2.05498,17237.17,260.98
28-2152,DOUGLAS,28,TIF REDEVELOPMENT 152,8/13/2002,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Quality Refrigerated Service #2.
3301 ""G"" Street
Description: This is a new amended plan to the original project. TIF funds used for the relocation of the rail spur behind building and developing a solid base at the site to accomodate e",2009,0,0,0,0,12700,838800,0,0,,12700,838800,2.13427,17902.26,271.05
28-2152,DOUGLAS,28,TIF REDEVELOPMENT 152,8/13/2002,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Quality Refrigerated Service #2.
3301 ""G"" Street
Description: This is a new amended plan to the original project. TIF funds used for the relocation of the rail spur behind building and developing a solid base at the site to accomodate e",2010,0,0,0,0,12700,838800,0,0,,12700,838800,2.17816,18270.41,276.63
28-2152,DOUGLAS,28,TIF REDEVELOPMENT 152,8/13/2002,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Quality Refrigerated Service #2.
3301 ""G"" Street
Description: This is a new amended plan to the original project. TIF funds used for the relocation of the rail spur behind building and developing a solid base at the site to accomodate e",2011,0,0,0,0,12700,838800,0,0,,12700,838800,2.17798,18268.9,276.6
28-2152,DOUGLAS,28,TIF REDEVELOPMENT 152,8/13/2002,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Quality Refrigerated Service #2.
3301 ""G"" Street
Description: This is a new amended plan to the original project. TIF funds used for the relocation of the rail spur behind building and developing a solid base at the site to accomodate e",2012,0,0,0,0,12700,838800,0,0,,12700,838800,2.17448,18239.54,276.16
28-2152,DOUGLAS,28,TIF REDEVELOPMENT 152,8/13/2002,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Quality Refrigerated Service #2.
3301 ""G"" Street
Description: This is a new amended plan to the original project. TIF funds used for the relocation of the rail spur behind building and developing a solid base at the site to accomodate e",2013,0,0,0,0,12700,838800,0,0,,12700,838800,2.19974,18451.42,279.37
28-2152,DOUGLAS,28,TIF REDEVELOPMENT 152,8/13/2002,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Quality Refrigerated Service #2.
3301 ""G"" Street
Description: This is a new amended plan to the original project. TIF funds used for the relocation of the rail spur behind building and developing a solid base at the site to accomodate e",2014,0,0,0,0,12700,838800,0,0,,12700,838800,2.18859,18357.89,277.95
28-2152,DOUGLAS,28,TIF REDEVELOPMENT 152,8/13/2002,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Quality Refrigerated Service #2.
3301 ""G"" Street
Description: This is a new amended plan to the original project. TIF funds used for the relocation of the rail spur behind building and developing a solid base at the site to accomodate e",2015,0,0,0,0,12700,838800,0,0,,12700,838800,2.23039,18708.51,283.26
28-2152,DOUGLAS,28,TIF REDEVELOPMENT 152,8/13/2002,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Quality Refrigerated Service #2.
3301 ""G"" Street
Description: This is a new amended plan to the original project. TIF funds used for the relocation of the rail spur behind building and developing a solid base at the site to accomodate e",2016,0,0,0,0,12700,838800,0,0,,12700,838800,2.23537,18750.28,283.89
28-2153,DOUGLAS,28,TIF REDEVELOPMENT 153,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Hy-Vee, Inc
Area is located between 51st Street and 52nd bounded by Center Street on the south  and Hickory street on the north
Description: Public improvements and sewer relocation",2004,0,0,1960100,100,0,0,0,0,,1960100,100,2.14791,2.15,42101.18
28-2153,DOUGLAS,28,TIF REDEVELOPMENT 153,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Hy-Vee, Inc
Area is located between 51st Street and 52nd bounded by Center Street on the south  and Hickory street on the north
Description: Public improvements and sewer relocation",2005,0,0,1960100,2090500,0,0,0,0,,1960100,2090500,2.09798,43858.27,41122.51
28-2153,DOUGLAS,28,TIF REDEVELOPMENT 153,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Hy-Vee, Inc
Area is located between 51st Street and 52nd bounded by Center Street on the south  and Hickory street on the north
Description: Public improvements and sewer relocation",2006,0,0,1960100,3843900,0,0,0,0,,1960100,3843900,2.07512,79765.54,40674.43
28-2153,DOUGLAS,28,TIF REDEVELOPMENT 153,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Hy-Vee, Inc
Area is located between 51st Street and 52nd bounded by Center Street on the south  and Hickory street on the north
Description: Public improvements and sewer relocation",2007,0,0,1960100,3843900,0,0,0,0,,1960100,3843900,2.05403,78954.86,40261.04
28-2153,DOUGLAS,28,TIF REDEVELOPMENT 153,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Hy-Vee, Inc
Area is located between 51st Street and 52nd bounded by Center Street on the south  and Hickory street on the north
Description: Public improvements and sewer relocation",2008,0,0,1960100,3843900,0,0,0,0,,1960100,3843900,2.05498,78991.38,40279.66
28-2153,DOUGLAS,28,TIF REDEVELOPMENT 153,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Hy-Vee, Inc
Area is located between 51st Street and 52nd bounded by Center Street on the south  and Hickory street on the north
Description: Public improvements and sewer relocation",2009,0,0,1960100,3843900,0,0,0,0,,1960100,3843900,2.13427,82039.2,41833.83
28-2153,DOUGLAS,28,TIF REDEVELOPMENT 153,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Hy-Vee, Inc
Area is located between 51st Street and 52nd bounded by Center Street on the south  and Hickory street on the north
Description: Public improvements and sewer relocation",2010,0,0,1960100,3843900,0,0,0,0,,1960100,3843900,2.17816,83726.29,42694.11
28-2153,DOUGLAS,28,TIF REDEVELOPMENT 153,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Hy-Vee, Inc
Area is located between 51st Street and 52nd bounded by Center Street on the south  and Hickory street on the north
Description: Public improvements and sewer relocation",2011,0,0,1960100,3843900,0,0,0,0,,1960100,3843900,2.17798,83719.37,42690.59
28-2153,DOUGLAS,28,TIF REDEVELOPMENT 153,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Hy-Vee, Inc
Area is located between 51st Street and 52nd bounded by Center Street on the south  and Hickory street on the north
Description: Public improvements and sewer relocation",2012,0,0,1960100,3008100,0,0,0,0,,1960100,3008100,2.17448,65410.53,42621.98
28-2153,DOUGLAS,28,TIF REDEVELOPMENT 153,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Hy-Vee, Inc
Area is located between 51st Street and 52nd bounded by Center Street on the south  and Hickory street on the north
Description: Public improvements and sewer relocation",2013,0,0,1960100,3803000,0,0,0,0,,1960100,3803000,2.19974,83656.11,43117.1
28-2153,DOUGLAS,28,TIF REDEVELOPMENT 153,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Hy-Vee, Inc
Area is located between 51st Street and 52nd bounded by Center Street on the south  and Hickory street on the north
Description: Public improvements and sewer relocation",2014,0,0,1960100,3803000,0,0,0,0,,1960100,3803000,2.18859,83232.08,42898.55
28-2153,DOUGLAS,28,TIF REDEVELOPMENT 153,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Hy-Vee, Inc
Area is located between 51st Street and 52nd bounded by Center Street on the south  and Hickory street on the north
Description: Public improvements and sewer relocation",2015,0,0,1960100,3803000,0,0,0,0,,1960100,3803000,2.23039,84821.73,43717.87
28-2153,DOUGLAS,28,TIF REDEVELOPMENT 153,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Hy-Vee, Inc
Area is located between 51st Street and 52nd bounded by Center Street on the south  and Hickory street on the north
Description: Public improvements and sewer relocation",2016,0,0,1960100,3803000,0,0,0,0,,1960100,3803000,2.23537,85011.12,43815.49
28-2155,DOUGLAS,28,TIF REDEVELOPMENT 155,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Twenty Fourth & Hamilton, LLC 
24th & Hamilton 
Description: TIF funds used for public improvements and site prep for commercial development.",2007,0,0,62200,1242100,0,0,0,0,,62200,1242100,2.05403,25513.11,1277.61
28-2155,DOUGLAS,28,TIF REDEVELOPMENT 155,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Twenty Fourth & Hamilton, LLC 
24th & Hamilton 
Description: TIF funds used for public improvements and site prep for commercial development.",2008,0,0,62200,1242100,0,0,0,0,,62200,1242100,2.05498,25524.9,1278.2
28-2155,DOUGLAS,28,TIF REDEVELOPMENT 155,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Twenty Fourth & Hamilton, LLC 
24th & Hamilton 
Description: TIF funds used for public improvements and site prep for commercial development.",2009,0,0,62200,1242100,0,0,0,0,,62200,1242100,2.13427,26509.77,1327.52
28-2155,DOUGLAS,28,TIF REDEVELOPMENT 155,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Twenty Fourth & Hamilton, LLC 
24th & Hamilton 
Description: TIF funds used for public improvements and site prep for commercial development.",2010,0,0,62200,1487500,0,0,0,0,,62200,1487500,2.17816,32400.13,1354.82
28-2155,DOUGLAS,28,TIF REDEVELOPMENT 155,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Twenty Fourth & Hamilton, LLC 
24th & Hamilton 
Description: TIF funds used for public improvements and site prep for commercial development.",2011,0,0,62200,1487500,0,0,0,0,,62200,1487500,2.17798,32397.46,1354.7
28-2155,DOUGLAS,28,TIF REDEVELOPMENT 155,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Twenty Fourth & Hamilton, LLC 
24th & Hamilton 
Description: TIF funds used for public improvements and site prep for commercial development.",2012,0,0,62200,1487500,0,0,0,0,,62200,1487500,2.17448,32345.39,1352.53
28-2155,DOUGLAS,28,TIF REDEVELOPMENT 155,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Twenty Fourth & Hamilton, LLC 
24th & Hamilton 
Description: TIF funds used for public improvements and site prep for commercial development.",2013,0,0,62200,1487500,0,0,0,0,,62200,1487500,2.19974,32721.13,1368.24
28-2155,DOUGLAS,28,TIF REDEVELOPMENT 155,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Twenty Fourth & Hamilton, LLC 
24th & Hamilton 
Description: TIF funds used for public improvements and site prep for commercial development.",2014,0,0,62200,1487500,0,0,0,0,,62200,1487500,2.18859,32555.28,1361.3
28-2155,DOUGLAS,28,TIF REDEVELOPMENT 155,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Twenty Fourth & Hamilton, LLC 
24th & Hamilton 
Description: TIF funds used for public improvements and site prep for commercial development.",2015,0,0,62200,1387900,0,0,0,0,,62200,1387900,2.23039,30955.59,1387.3
28-2155,DOUGLAS,28,TIF REDEVELOPMENT 155,11/18/2003,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Twenty Fourth & Hamilton, LLC 
24th & Hamilton 
Description: TIF funds used for public improvements and site prep for commercial development.",2016,0,0,62200,1551200,0,0,0,0,,62200,1551200,2.23537,34675.06,1390.4
28-2157,DOUGLAS,28,TIF REDEVELOPMENT 157,7/20/2004,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Courtland Place No. 1 LLC
Area in the Old Market bounded by 12th Street, Leavenworth Street, 11th Street and UP Railroad tracks
Description: Public improvements and site prep for the construction of 81 upper-end downtown residential uni",2004,0,0,0,0,0,0,0,0,,0,0,2.14791,0,0
28-2157,DOUGLAS,28,TIF REDEVELOPMENT 157,7/20/2004,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Courtland Place No. 1 LLC
Area in the Old Market bounded by 12th Street, Leavenworth Street, 11th Street and UP Railroad tracks
Description: Public improvements and site prep for the construction of 81 upper-end downtown residential uni",2005,679900,1020000,0,0,0,0,0,0,,679900,1020000,2.09798,21399.4,14264.17
28-2157,DOUGLAS,28,TIF REDEVELOPMENT 157,7/20/2004,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Courtland Place No. 1 LLC
Area in the Old Market bounded by 12th Street, Leavenworth Street, 11th Street and UP Railroad tracks
Description: Public improvements and site prep for the construction of 81 upper-end downtown residential uni",2006,807900,11478700,0,0,0,0,0,0,,807900,11478700,2.07512,238196.8,16764.89
28-2157,DOUGLAS,28,TIF REDEVELOPMENT 157,7/20/2004,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Courtland Place No. 1 LLC
Area in the Old Market bounded by 12th Street, Leavenworth Street, 11th Street and UP Railroad tracks
Description: Public improvements and site prep for the construction of 81 upper-end downtown residential uni",2007,679900,21329600,0,0,0,0,0,0,,679900,21329600,2.05403,438116.38,13965.35
28-2157,DOUGLAS,28,TIF REDEVELOPMENT 157,7/20/2004,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Courtland Place No. 1 LLC
Area in the Old Market bounded by 12th Street, Leavenworth Street, 11th Street and UP Railroad tracks
Description: Public improvements and site prep for the construction of 81 upper-end downtown residential uni",2008,679900,27760200,0,0,0,0,0,0,,679900,27760200,2.05498,570466.65,13971.81
28-2157,DOUGLAS,28,TIF REDEVELOPMENT 157,7/20/2004,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Courtland Place No. 1 LLC
Area in the Old Market bounded by 12th Street, Leavenworth Street, 11th Street and UP Railroad tracks
Description: Public improvements and site prep for the construction of 81 upper-end downtown residential uni",2009,679900,26353700,0,0,0,0,0,0,,679900,26353700,2.13427,562459.11,14510.9
28-2157,DOUGLAS,28,TIF REDEVELOPMENT 157,7/20/2004,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Courtland Place No. 1 LLC
Area in the Old Market bounded by 12th Street, Leavenworth Street, 11th Street and UP Railroad tracks
Description: Public improvements and site prep for the construction of 81 upper-end downtown residential uni",2010,677900,23704400,0,0,0,0,0,0,,677900,23704400,2.17816,516319.76,14765.75
28-2157,DOUGLAS,28,TIF REDEVELOPMENT 157,7/20/2004,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Courtland Place No. 1 LLC
Area in the Old Market bounded by 12th Street, Leavenworth Street, 11th Street and UP Railroad tracks
Description: Public improvements and site prep for the construction of 81 upper-end downtown residential uni",2011,677400,23621600,0,0,0,0,0,0,,677400,23621600,2.17798,514473.72,14753.64
28-2157,DOUGLAS,28,TIF REDEVELOPMENT 157,7/20/2004,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Courtland Place No. 1 LLC
Area in the Old Market bounded by 12th Street, Leavenworth Street, 11th Street and UP Railroad tracks
Description: Public improvements and site prep for the construction of 81 upper-end downtown residential uni",2012,677400,23571900,0,0,0,0,0,0,,677400,23571900,2.17448,512566.32,14729.93
28-2157,DOUGLAS,28,TIF REDEVELOPMENT 157,7/20/2004,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Courtland Place No. 1 LLC
Area in the Old Market bounded by 12th Street, Leavenworth Street, 11th Street and UP Railroad tracks
Description: Public improvements and site prep for the construction of 81 upper-end downtown residential uni",2013,677400,20939100,0,0,0,0,0,0,,677400,20939100,2.19974,460605.8,14901.04
28-2157,DOUGLAS,28,TIF REDEVELOPMENT 157,7/20/2004,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Courtland Place No. 1 LLC
Area in the Old Market bounded by 12th Street, Leavenworth Street, 11th Street and UP Railroad tracks
Description: Public improvements and site prep for the construction of 81 upper-end downtown residential uni",2014,677400,22328900,0,0,0,0,0,0,,677400,22328900,2.18859,488688.03,14825.51
28-2157,DOUGLAS,28,TIF REDEVELOPMENT 157,7/20/2004,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Courtland Place No. 1 LLC
Area in the Old Market bounded by 12th Street, Leavenworth Street, 11th Street and UP Railroad tracks
Description: Public improvements and site prep for the construction of 81 upper-end downtown residential uni",2015,677400,22328900,0,0,0,0,0,0,,677400,22328900,2.23039,498021.54,15108.66
28-2157,DOUGLAS,28,TIF REDEVELOPMENT 157,7/20/2004,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Courtland Place No. 1 LLC
Area in the Old Market bounded by 12th Street, Leavenworth Street, 11th Street and UP Railroad tracks
Description: Public improvements and site prep for the construction of 81 upper-end downtown residential uni",2016,677400,22328900,0,0,0,0,0,0,,677400,22328900,2.23537,499133.49,15142.4
28-2158,DOUGLAS,28,TIF REDEVELOPMENT 158,6/8/2004,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Beacon Partners LLC fka Harwood & Associates
Avenue H & North 15th Street East
Description: Public improvements and site prep for INS Regional Headquarters",2004,0,0,0,0,0,0,0,0,,0,0,2.14791,0,0
