"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2021 TIF Report  certified as of 2-25-2022,,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
28-1533,DOUGLAS,28,"TIF 1533 Homes at River Road, LLC",2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,"Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.This plan was amended on 7/17/2006 to include additional lots.",2013,30300,2083300,0,0,0,0,0,0,,30300,2083300,2.03039,42299.12,615.21
28-1533,DOUGLAS,28,"TIF 1533 Homes at River Road, LLC",2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,"Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.This plan was amended on 7/17/2006 to include additional lots.",2014,30300,2083300,0,0,0,0,0,0,,30300,2083300,2.02831,42255.78,614.58
28-1533,DOUGLAS,28,"TIF 1533 Homes at River Road, LLC",2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,"Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.This plan was amended on 7/17/2006 to include additional lots.",2015,21600,1438600,8700,644700,0,0,0,0,,30300,2083300,2.0032,41732.66,606.97
28-1533,DOUGLAS,28,"TIF 1533 Homes at River Road, LLC",2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,"Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.This plan was amended on 7/17/2006 to include additional lots.",2016,30300,2083300,0,0,0,0,0,0,,30300,2083300,2.03701,42437.04,617.21
28-1533,DOUGLAS,28,"TIF 1533 Homes at River Road, LLC",2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,"Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.This plan was amended on 7/17/2006 to include additional lots.",2017,30300,2266100,0,0,0,0,0,0,,30300,2266100,2.03657,46150.71,617.08
28-1533,DOUGLAS,28,"TIF 1533 Homes at River Road, LLC",2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,"Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.This plan was amended on 7/17/2006 to include additional lots.",2018,30300,2266100,0,0,0,0,0,0,,30300,2266100,2.04007,46230.03,618.14
28-1533,DOUGLAS,28,"TIF 1533 Homes at River Road, LLC",2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,"Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.This plan was amended on 7/17/2006 to include additional lots.",2019,30300,2266100,0,0,0,0,0,0,,30300,2266100,2.06068,46697.07,624.39
28-1533,DOUGLAS,28,"TIF 1533 Homes at River Road, LLC",2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,"Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.This plan was amended on 7/17/2006 to include additional lots.",2020,30300,2468700,0,0,0,0,0,0,,30300,2468700,1.92378,47492.36,582.91
28-1534,DOUGLAS,28,"TIF 1534 Homes at River Road, LLC",7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is part of the orginal Project #3 with the development of 15 additional residential lots.,2006,680800,0,0,0,0,0,0,0,,680800,0,2.11707,0,14413.01
28-1534,DOUGLAS,28,"TIF 1534 Homes at River Road, LLC",7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is part of the orginal Project #3 with the development of 15 additional residential lots.,2007,114600,2990200,0,0,0,0,0,0,,114600,2990200,2.01694,60310.54,2311.41
28-1534,DOUGLAS,28,"TIF 1534 Homes at River Road, LLC",7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is part of the orginal Project #3 with the development of 15 additional residential lots.,2008,114600,1148700,0,0,0,0,0,0,,114600,1148700,1.98671,22821.34,2276.77
28-1534,DOUGLAS,28,"TIF 1534 Homes at River Road, LLC",7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is part of the orginal Project #3 with the development of 15 additional residential lots.,2009,114600,1108700,0,0,0,0,0,0,,114600,1108700,1.99846,22156.93,2290.24
28-1534,DOUGLAS,28,"TIF 1534 Homes at River Road, LLC",7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is part of the orginal Project #3 with the development of 15 additional residential lots.,2010,114600,1108700,0,0,0,0,0,0,,114600,1108700,2.02107,22407.6,2316.15
28-1534,DOUGLAS,28,"TIF 1534 Homes at River Road, LLC",7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is part of the orginal Project #3 with the development of 15 additional residential lots.,2011,60000,1091600,0,0,0,0,0,0,,60000,1091600,2.01384,21983.06,1208.3
28-1534,DOUGLAS,28,"TIF 1534 Homes at River Road, LLC",7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is part of the orginal Project #3 with the development of 15 additional residential lots.,2012,60000,1085800,0,0,0,0,0,0,,60000,1085800,2.01362,21863.88,1208.17
28-1534,DOUGLAS,28,"TIF 1534 Homes at River Road, LLC",7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is part of the orginal Project #3 with the development of 15 additional residential lots.,2013,60000,1085800,0,0,0,0,0,0,,60000,1085800,2.03039,22045.96,1218.23
28-1534,DOUGLAS,28,"TIF 1534 Homes at River Road, LLC",7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is part of the orginal Project #3 with the development of 15 additional residential lots.,2014,60000,1085800,0,0,0,0,0,0,,60000,1085800,2.02831,22023.41,1216.99
28-1534,DOUGLAS,28,"TIF 1534 Homes at River Road, LLC",7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is part of the orginal Project #3 with the development of 15 additional residential lots.,2015,45000,691800,15000,394000,0,0,0,0,,60000,1085800,2.0032,21750.73,1201.92
28-1534,DOUGLAS,28,"TIF 1534 Homes at River Road, LLC",7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is part of the orginal Project #3 with the development of 15 additional residential lots.,2016,60000,1295800,0,0,0,0,0,0,,60000,1295800,2.03701,26395.56,1222.21
28-1534,DOUGLAS,28,"TIF 1534 Homes at River Road, LLC",7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is part of the orginal Project #3 with the development of 15 additional residential lots.,2017,60000,1337500,0,0,0,0,0,0,,60000,1337500,2.03657,27239.12,1221.94
28-1534,DOUGLAS,28,"TIF 1534 Homes at River Road, LLC",7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is part of the orginal Project #3 with the development of 15 additional residential lots.,2018,60000,1332400,0,0,0,0,0,0,,60000,1332400,2.04007,27181.9,1224.04
28-1534,DOUGLAS,28,"TIF 1534 Homes at River Road, LLC",7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is part of the orginal Project #3 with the development of 15 additional residential lots.,2019,60000,1537200,0,0,0,0,0,0,,60000,1537200,2.06068,31676.77,1236.41
28-1534,DOUGLAS,28,"TIF 1534 Homes at River Road, LLC",7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is part of the orginal Project #3 with the development of 15 additional residential lots.,2020,60000,1737300,0,0,0,0,0,0,,60000,1737300,1.92378,33421.84,1154.27
28-1535,DOUGLAS,28,"TIF 1535 Homes at River Road, LLC",7/9/2007,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is a continuation of Project # 3 to include 15 additional lots as originally planned.,2007,55700,0,0,0,0,0,0,0,,55700,0,2.01694,0,1123.44
28-1535,DOUGLAS,28,"TIF 1535 Homes at River Road, LLC",7/9/2007,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is a continuation of Project # 3 to include 15 additional lots as originally planned.,2008,55700,2887200,0,0,0,0,0,0,,55700,2887200,1.98671,57360.27,1106.6
28-1535,DOUGLAS,28,"TIF 1535 Homes at River Road, LLC",7/9/2007,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is a continuation of Project # 3 to include 15 additional lots as originally planned.,2009,55700,2921100,0,0,0,0,0,0,,55700,2921100,1.99846,58377.02,1113.14
28-1535,DOUGLAS,28,"TIF 1535 Homes at River Road, LLC",7/9/2007,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is a continuation of Project # 3 to include 15 additional lots as originally planned.,2010,55700,2831200,0,0,0,0,0,0,,55700,2831200,2.02107,57220.53,1125.74
28-1535,DOUGLAS,28,"TIF 1535 Homes at River Road, LLC",7/9/2007,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is a continuation of Project # 3 to include 15 additional lots as originally planned.,2011,55700,2880500,0,0,0,0,0,0,,55700,2880500,2.01384,58008.63,1121.71
28-1535,DOUGLAS,28,"TIF 1535 Homes at River Road, LLC",7/9/2007,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is a continuation of Project # 3 to include 15 additional lots as originally planned.,2012,55700,2869400,0,0,0,0,0,0,,55700,2869400,2.01362,57778.82,1121.59
28-1535,DOUGLAS,28,"TIF 1535 Homes at River Road, LLC",7/9/2007,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is a continuation of Project # 3 to include 15 additional lots as originally planned.,2013,55700,2869400,0,0,0,0,0,0,,55700,2869400,2.03039,58259.99,1130.93
28-1535,DOUGLAS,28,"TIF 1535 Homes at River Road, LLC",7/9/2007,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is a continuation of Project # 3 to include 15 additional lots as originally planned.,2014,55700,2869400,0,0,0,0,0,0,,55700,2869400,2.02831,58200.32,1129.77
28-1535,DOUGLAS,28,"TIF 1535 Homes at River Road, LLC",7/9/2007,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is a continuation of Project # 3 to include 15 additional lots as originally planned.,2015,28100,1330900,27600,1538500,0,0,0,0,,55700,2869400,2.0032,57479.83,1115.78
28-1535,DOUGLAS,28,"TIF 1535 Homes at River Road, LLC",7/9/2007,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is a continuation of Project # 3 to include 15 additional lots as originally planned.,2016,55700,2869400,0,0,0,0,0,0,,55700,2869400,2.03701,58449.98,1134.61
28-1535,DOUGLAS,28,"TIF 1535 Homes at River Road, LLC",7/9/2007,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is a continuation of Project # 3 to include 15 additional lots as originally planned.,2017,55700,3061500,0,0,0,0,0,0,,55700,3061500,2.03657,62349.59,1134.37
28-1535,DOUGLAS,28,"TIF 1535 Homes at River Road, LLC",7/9/2007,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is a continuation of Project # 3 to include 15 additional lots as originally planned.,2018,55700,3061500,0,0,0,0,0,0,,55700,3061500,2.04007,62456.74,1136.32
28-1535,DOUGLAS,28,"TIF 1535 Homes at River Road, LLC",7/9/2007,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo,This is a continuation of Project # 3 to include 15 additional lots as originally planned.,2019,55700,3061500,0,0,0,0,0,0,,55700,3061500,2.06068,63087.71,1147.8
