"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2019 TIF Report  certified as of 2-21-2020,,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
12-5001,BUTLER,12,TIF EATING ESTAB. LLC,39337,DAVID CITY,DAVID CITY 56,12-0056,,3,"Lots 5 & 6, Block 33, Original Town of David City",TIF funds used for the rehabilitation of commercial building for restaurant.,2011,0,0,"38,760","141,735",0,0,0,0,,"38,760","141,735",2.066978,"2,929.64",801.16
12-5001,BUTLER,12,TIF EATING ESTAB. LLC,39337,DAVID CITY,DAVID CITY 56,12-0056,,3,"Lots 5 & 6, Block 33, Original Town of David City",TIF funds used for the rehabilitation of commercial building for restaurant.,2012,0,0,"38,760","141,735",0,0,0,0,,"38,760","141,735",1.928159,"2,732.88",747.35
12-5001,BUTLER,12,TIF EATING ESTAB. LLC,39337,DAVID CITY,DAVID CITY 56,12-0056,,3,"Lots 5 & 6, Block 33, Original Town of David City",TIF funds used for the rehabilitation of commercial building for restaurant.,2013,0,0,"38,760","141,735",0,0,0,0,,"38,760","141,735",1.845117,"2,615.18",715.17
12-5001,BUTLER,12,TIF EATING ESTAB. LLC,39337,DAVID CITY,DAVID CITY 56,12-0056,,3,"Lots 5 & 6, Block 33, Original Town of David City",TIF funds used for the rehabilitation of commercial building for restaurant.,2014,0,0,"38,760","143,735",0,0,0,0,,"38,760","143,735",1.738422,"2,498.72",673.81
12-5001,BUTLER,12,TIF EATING ESTAB. LLC,39337,DAVID CITY,DAVID CITY 56,12-0056,,3,"Lots 5 & 6, Block 33, Original Town of David City",TIF funds used for the rehabilitation of commercial building for restaurant.,2015,0,0,"38,760","147,680",0,0,0,0,,"38,760","147,680",1.703878,"2,516.28",660.42
12-5001,BUTLER,12,TIF EATING ESTAB. LLC,39337,DAVID CITY,DAVID CITY 56,12-0056,,3,"Lots 5 & 6, Block 33, Original Town of David City",TIF funds used for the rehabilitation of commercial building for restaurant.,2016,0,0,"38,760","147,680",0,0,0,0,,"38,760","147,680",1.596457,"2,357.64",618.79
12-5001,BUTLER,12,TIF EATING ESTAB. LLC,39337,DAVID CITY,DAVID CITY 56,12-0056,,3,"Lots 5 & 6, Block 33, Original Town of David City",TIF funds used for the rehabilitation of commercial building for restaurant.,2017,0,0,"38,760","147,680",0,0,0,0,,"38,760","147,680",1.623229,"2,397.18",629.16
12-5001,BUTLER,12,TIF EATING ESTAB. LLC,39337,DAVID CITY,DAVID CITY 56,12-0056,,3,"Lots 5 & 6, Block 33, Original Town of David City",TIF funds used for the rehabilitation of commercial building for restaurant.,2018,0,0,"38,760","147,680",0,0,0,0,,"38,760","147,680",1.623745,"2,397.94",629.36
12-5001,BUTLER,12,TIF EATING ESTAB. LLC,39337,DAVID CITY,DAVID CITY 56,12-0056,,3,"Lots 5 & 6, Block 33, Original Town of David City",TIF funds used for the rehabilitation of commercial building for restaurant.,2019,0,0,"38,760","147,680",0,0,0,0,,"38,760","147,680",1.666354,"2,460.88",645.88
12-5002,BUTLER,12,TIF NORTHWEST DRAINAGE PROJ,39764,DAVID CITY,DAVID CITY 56,12-0056,,3,A tract of land located in the E1/2 of the SW1/4 of Section 18T15N R3E,TIF funds used to install storm sewer for area wide benefit.,2009,0,0,"1,077,005","407,095","3,543,500","322,020",0,0,,"4,620,505","729,115",1.949138,"14,211.48","90,060.02"
12-5002,BUTLER,12,TIF NORTHWEST DRAINAGE PROJ,39764,DAVID CITY,DAVID CITY 56,12-0056,,3,A tract of land located in the E1/2 of the SW1/4 of Section 18T15N R3E,TIF funds used to install storm sewer for area wide benefit.,2010,0,0,"1,077,005","875,685","3,543,500","322,020",0,0,,"4,620,505","1,197,705",2.067884,"24,767.14","95,546.68"
12-5002,BUTLER,12,TIF NORTHWEST DRAINAGE PROJ,39764,DAVID CITY,DAVID CITY 56,12-0056,,3,A tract of land located in the E1/2 of the SW1/4 of Section 18T15N R3E,TIF funds used to install storm sewer for area wide benefit.,2011,0,0,"1,077,005","1,154,680","3,346,910","379,410",0,0,,"4,423,915","1,534,090",2.066978,"31,709.30","91,441.35"
12-5002,BUTLER,12,TIF NORTHWEST DRAINAGE PROJ,39764,DAVID CITY,DAVID CITY 56,12-0056,,3,A tract of land located in the E1/2 of the SW1/4 of Section 18T15N R3E,TIF funds used to install storm sewer for area wide benefit.,2012,0,0,"1,077,005","1,154,680","3,346,910","754,810",0,0,,"4,423,915","1,909,490",1.928159,"36,818.02","85,300.12"
12-5002,BUTLER,12,TIF NORTHWEST DRAINAGE PROJ,39764,DAVID CITY,DAVID CITY 56,12-0056,,3,A tract of land located in the E1/2 of the SW1/4 of Section 18T15N R3E,TIF funds used to install storm sewer for area wide benefit.,2013,0,0,"1,077,005","1,186,690","3,346,910","1,715,215",0,0,,"4,423,915","2,901,905",1.845117,"53,543.56","81,626.41"
12-5002,BUTLER,12,TIF NORTHWEST DRAINAGE PROJ,39764,DAVID CITY,DAVID CITY 56,12-0056,,3,A tract of land located in the E1/2 of the SW1/4 of Section 18T15N R3E,TIF funds used to install storm sewer for area wide benefit.,2014,0,0,"1,080,270","1,281,895","3,346,910","1,736,665",0,0,,"4,427,180","3,018,560",1.738422,"52,475.30","76,963.07"
12-5002,BUTLER,12,TIF NORTHWEST DRAINAGE PROJ,39764,DAVID CITY,DAVID CITY 56,12-0056,,3,A tract of land located in the E1/2 of the SW1/4 of Section 18T15N R3E,TIF funds used to install storm sewer for area wide benefit.,2015,0,0,"1,080,270","1,745,665","3,346,910","1,424,785",0,0,,"4,427,180","3,170,450",1.703878,"54,020.60","75,433.75"
12-5002,BUTLER,12,TIF NORTHWEST DRAINAGE PROJ,39764,DAVID CITY,DAVID CITY 56,12-0056,,3,A tract of land located in the E1/2 of the SW1/4 of Section 18T15N R3E,TIF funds used to install storm sewer for area wide benefit.,2016,0,0,"1,043,440","872,340","3,383,740","2,317,290",0,0,,"4,427,180","3,189,630",1.596457,"50,921.06","70,678.03"
12-5002,BUTLER,12,TIF NORTHWEST DRAINAGE PROJ,39764,DAVID CITY,DAVID CITY 56,12-0056,,3,A tract of land located in the E1/2 of the SW1/4 of Section 18T15N R3E,TIF funds used to install storm sewer for area wide benefit.,2017,0,0,"1,043,440","874,430","3,383,740","2,317,290",0,0,,"4,427,180","3,191,720",1.623229,"51,808.90","71,863.27"
12-5002,BUTLER,12,TIF NORTHWEST DRAINAGE PROJ,39764,DAVID CITY,DAVID CITY 56,12-0056,,3,A tract of land located in the E1/2 of the SW1/4 of Section 18T15N R3E,TIF funds used to install storm sewer for area wide benefit.,2018,0,0,"1,043,440","874,430","3,383,740","2,317,290",0,0,,"4,427,180","3,191,720",1.623745,"51,825.40","71,886.11"
12-5002,BUTLER,12,TIF NORTHWEST DRAINAGE PROJ,39764,DAVID CITY,DAVID CITY 56,12-0056,,3,A tract of land located in the E1/2 of the SW1/4 of Section 18T15N R3E,TIF funds used to install storm sewer for area wide benefit.,2019,0,0,"1,043,440","869,410","3,383,740","3,684,910",0,0,,"4,427,180","4,554,320",1.666354,"75,891.10","73,772.49"
12-5003,BUTLER,12,TIF NORTHWEST INDUST PARK,40909,DAVID CITY,DAVID CITY 56,12-0056,,3,"All lots 1, 3, 4, 5, 6 & 7; South 73ft Lot 8; West 254 ft of North 70ft Lot 8; West 254 ft Lots 9, 10, 11, 12 and 13; and portion of vacated S Street lying north of and adjacent to Lot 13; all in Block 1, Schmid's Addition to David City approx. 16.70 acres",Street and other infrastructure to accommodate industrial expansion.,2012,0,0,0,0,"888,995","526,400",0,0,,"888,995","526,400",1.928159,"10,149.82","17,141.24"
12-5003,BUTLER,12,TIF NORTHWEST INDUST PARK,40909,DAVID CITY,DAVID CITY 56,12-0056,,3,"All lots 1, 3, 4, 5, 6 & 7; South 73ft Lot 8; West 254 ft of North 70ft Lot 8; West 254 ft Lots 9, 10, 11, 12 and 13; and portion of vacated S Street lying north of and adjacent to Lot 13; all in Block 1, Schmid's Addition to David City approx. 16.70 acres",Street and other infrastructure to accommodate industrial expansion.,2013,0,0,0,0,"888,995","1,417,920",0,0,,"888,995","1,417,920",1.845117,"26,162.28","16,403.00"
12-5003,BUTLER,12,TIF NORTHWEST INDUST PARK,40909,DAVID CITY,DAVID CITY 56,12-0056,,3,"All lots 1, 3, 4, 5, 6 & 7; South 73ft Lot 8; West 254 ft of North 70ft Lot 8; West 254 ft Lots 9, 10, 11, 12 and 13; and portion of vacated S Street lying north of and adjacent to Lot 13; all in Block 1, Schmid's Addition to David City approx. 16.70 acres",Street and other infrastructure to accommodate industrial expansion.,2014,0,0,0,0,"888,995","1,430,690",0,0,,"888,995","1,430,690",1.738422,"24,871.42","15,454.48"
12-5003,BUTLER,12,TIF NORTHWEST INDUST PARK,40909,DAVID CITY,DAVID CITY 56,12-0056,,3,"All lots 1, 3, 4, 5, 6 & 7; South 73ft Lot 8; West 254 ft of North 70ft Lot 8; West 254 ft Lots 9, 10, 11, 12 and 13; and portion of vacated S Street lying north of and adjacent to Lot 13; all in Block 1, Schmid's Addition to David City approx. 16.70 acres",Street and other infrastructure to accommodate industrial expansion.,2015,0,0,0,0,"888,995","1,718,720",0,0,,"888,995","1,718,720",1.703878,"29,284.90","15,147.39"
12-5003,BUTLER,12,TIF NORTHWEST INDUST PARK,40909,DAVID CITY,DAVID CITY 56,12-0056,,3,"All lots 1, 3, 4, 5, 6 & 7; South 73ft Lot 8; West 254 ft of North 70ft Lot 8; West 254 ft Lots 9, 10, 11, 12 and 13; and portion of vacated S Street lying north of and adjacent to Lot 13; all in Block 1, Schmid's Addition to David City approx. 16.70 acres",Street and other infrastructure to accommodate industrial expansion.,2016,0,0,0,0,"888,995","1,718,720",0,0,,"888,995","1,718,720",1.596457,"27,438.62","14,192.42"
12-5003,BUTLER,12,TIF NORTHWEST INDUST PARK,40909,DAVID CITY,DAVID CITY 56,12-0056,,3,"All lots 1, 3, 4, 5, 6 & 7; South 73ft Lot 8; West 254 ft of North 70ft Lot 8; West 254 ft Lots 9, 10, 11, 12 and 13; and portion of vacated S Street lying north of and adjacent to Lot 13; all in Block 1, Schmid's Addition to David City approx. 16.70 acres",Street and other infrastructure to accommodate industrial expansion.,2017,0,0,0,0,"888,995","1,718,720",0,0,,"888,995","1,718,720",1.623229,"27,898.76","14,430.42"
12-5003,BUTLER,12,TIF NORTHWEST INDUST PARK,40909,DAVID CITY,DAVID CITY 56,12-0056,,3,"All lots 1, 3, 4, 5, 6 & 7; South 73ft Lot 8; West 254 ft of North 70ft Lot 8; West 254 ft Lots 9, 10, 11, 12 and 13; and portion of vacated S Street lying north of and adjacent to Lot 13; all in Block 1, Schmid's Addition to David City approx. 16.70 acres",Street and other infrastructure to accommodate industrial expansion.,2018,0,0,0,0,"888,995","1,718,720",0,0,,"888,995","1,718,720",1.623745,"27,907.64","14,435.01"
12-5003,BUTLER,12,TIF NORTHWEST INDUST PARK,40909,DAVID CITY,DAVID CITY 56,12-0056,,3,"All lots 1, 3, 4, 5, 6 & 7; South 73ft Lot 8; West 254 ft of North 70ft Lot 8; West 254 ft Lots 9, 10, 11, 12 and 13; and portion of vacated S Street lying north of and adjacent to Lot 13; all in Block 1, Schmid's Addition to David City approx. 16.70 acres",Street and other infrastructure to accommodate industrial expansion.,2019,0,0,0,0,"888,995","1,718,720",0,0,,"888,995","1,718,720",1.666354,"28,639.96","14,813.80"
12-5004,BUTLER,12,TIF DANA POINT DVLP HOUSING 2017,43101,DAVID CITY,DAVID CITY 56,12-0056,,3,"Parcel ID 120008725. David City Lots 1-12, Block A and Lots 1-12, Block B, Larry J. Sabata's 3rd Addition.","TIF Funds to be used for the redevelopment of the Project Area by the acquisition and subdivision of undeveloped and vacant land and construction of related improvements including site preparation and infill and related streets, storm and sanitary sewers, water lines, and other utility extensions and parking facilities.",2018,"60,000",0,0,0,0,0,0,0,,"60,000",0,1.623745,0.00,974.25
12-5004,BUTLER,12,TIF DANA POINT DVLP HOUSING 2017,43101,DAVID CITY,DAVID CITY 56,12-0056,,3,"Parcel ID 120008725. David City Lots 1-12, Block A and Lots 1-12, Block B, Larry J. Sabata's 3rd Addition.","TIF Funds to be used for the redevelopment of the Project Area by the acquisition and subdivision of undeveloped and vacant land and construction of related improvements including site preparation and infill and related streets, storm and sanitary sewers, water lines, and other utility extensions and parking facilities.",2019,"60,000","431,570",0,0,0,0,0,0,,"60,000","431,570",1.666354,"7,191.48",999.81
12-5006,BUTLER,12,"TIF GDC PROPERTIES, LLC",43466,DAVID CITY,DAVID CITY 56,12-0056,,3,Lots 1-16 Zegers 1st Addition David City PID 120008742,"TIF funds used for site acquisition, site preparation and storm sewer, lift station and sanitary sewer, street paving and curb and gutter, electric lines and lighting, right of way landscaping, engineering, architecture and legal fees associated with a new commercial development.",2019,"137,240",0,0,0,0,0,0,0,,"137,240",0,1.666354,0.00,"2,286.90"
12-5007,BUTLER,12,TIF DANA POINT DVLP HOUSING Phase 2,43466,DAVID CITY,DAVID CITY 56,12-0056,,3,"Lots 4,5,6,7 and 8 Block A and Lots 4,5,6 7 and 8 Block B Larry Sabata 3rd Addition David City PID 120008727, 120008728, 120008730, 120008731, 10008732, 120008733","TIF funds used for site acquisition, paving, earthwork and storm sewer, sanitiary sewer, water mains, electrical infrastructure street lights, and engineering, planning and legal fees associated with the construction of a new housing development consisting of low to moderate income and market rate housing.",2019,"100,000","1,480,505",0,0,0,0,0,0,,"100,000","1,480,505",1.666354,"24,670.46","1,666.35"
13-2024,CASS,13,TIF GREENWOOD VILLAGE,39814,GREENWOOD,ASHLAND 1,78-0001,,3,A tract of land in Secions 32-12-9 and 5-11-9 situated withi the corporate limits of the Village known as Area # 1,"TIF funds used for the acquisition and clearing of property located in the redevelopment area; installation of public infrastructure to prepare sites for redevelopment; additional repairs, improvements, replacements and construction necessary to the foregoing. City Amended 11-11-2015 removed 17 lots from original TIF project, effective 12-11-2015.",2009,"22,845,544","53,487","4,586,552","52,299",0,0,0,0,,"27,432,096","105,786",2.132608,"2,256.02","585,019.07"
13-2024,CASS,13,TIF GREENWOOD VILLAGE,39814,GREENWOOD,ASHLAND 1,78-0001,,3,A tract of land in Secions 32-12-9 and 5-11-9 situated withi the corporate limits of the Village known as Area # 1,"TIF funds used for the acquisition and clearing of property located in the redevelopment area; installation of public infrastructure to prepare sites for redevelopment; additional repairs, improvements, replacements and construction necessary to the foregoing. City Amended 11-11-2015 removed 17 lots from original TIF project, effective 12-11-2015.",2010,"21,853,896","733,361","4,515,061","240,237",0,0,0,0,,"26,368,957","973,598",2.148592,"20,918.62","566,561.30"
13-2024,CASS,13,TIF GREENWOOD VILLAGE,39814,GREENWOOD,ASHLAND 1,78-0001,,3,A tract of land in Secions 32-12-9 and 5-11-9 situated withi the corporate limits of the Village known as Area # 1,"TIF funds used for the acquisition and clearing of property located in the redevelopment area; installation of public infrastructure to prepare sites for redevelopment; additional repairs, improvements, replacements and construction necessary to the foregoing. City Amended 11-11-2015 removed 17 lots from original TIF project, effective 12-11-2015.",2011,"21,725,687","685,576","4,440,746","1,134,718",0,0,0,0,,"26,166,433","1,820,294",2.142633,"39,002.36","560,650.63"
13-2024,CASS,13,TIF GREENWOOD VILLAGE,39814,GREENWOOD,ASHLAND 1,78-0001,,3,A tract of land in Secions 32-12-9 and 5-11-9 situated withi the corporate limits of the Village known as Area # 1,"TIF funds used for the acquisition and clearing of property located in the redevelopment area; installation of public infrastructure to prepare sites for redevelopment; additional repairs, improvements, replacements and construction necessary to the foregoing. City Amended 11-11-2015 removed 17 lots from original TIF project, effective 12-11-2015.",2012,"21,538,793","842,758","4,440,746","1,134,718",0,0,0,0,,"25,979,539","1,977,476",2.125519,"42,031.68","552,200.04"
13-2024,CASS,13,TIF GREENWOOD VILLAGE,39814,GREENWOOD,ASHLAND 1,78-0001,,3,A tract of land in Secions 32-12-9 and 5-11-9 situated withi the corporate limits of the Village known as Area # 1,"TIF funds used for the acquisition and clearing of property located in the redevelopment area; installation of public infrastructure to prepare sites for redevelopment; additional repairs, improvements, replacements and construction necessary to the foregoing. City Amended 11-11-2015 removed 17 lots from original TIF project, effective 12-11-2015.",2013,"21,405,465","876,963","4,445,828","1,140,238",0,0,0,0,,"25,851,293","2,017,201",2.116964,"42,703.40","547,262.57"
13-2024,CASS,13,TIF GREENWOOD VILLAGE,39814,GREENWOOD,ASHLAND 1,78-0001,,3,A tract of land in Secions 32-12-9 and 5-11-9 situated withi the corporate limits of the Village known as Area # 1,"TIF funds used for the acquisition and clearing of property located in the redevelopment area; installation of public infrastructure to prepare sites for redevelopment; additional repairs, improvements, replacements and construction necessary to the foregoing. City Amended 11-11-2015 removed 17 lots from original TIF project, effective 12-11-2015.",2014,"21,229,089","1,245,229","4,465,100","1,140,238",0,0,0,0,,"25,694,189","2,385,467",2.095751,"49,993.46","538,486.22"
