"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2017 TIF Report  certified as of 2-20-2018,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
28-2145,DOUGLAS,28,TIF REDEVELOPMENT 145,11/19/02,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Kings Heritage Estates I
Area of 52nd and Bauman Ave
Description: TIF used for public improvements for 14 units infill residential development.",2017,47900,822900,0,0,0,0,0,0,,47900,822900,2.24872,18504.71,1077.14
28-2147,DOUGLAS,28,TIF REDEVELOPMENT 147,5/13/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Livestock Exchange Building, LLC
4920 South 30th Street
Description: TIF used for the rehabilitation/conversion of 102 residential units and commercial space.",2003,0,0,0,0,0,0,0,0,,0,0,2.16055,0,0
28-2147,DOUGLAS,28,TIF REDEVELOPMENT 147,5/13/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Livestock Exchange Building, LLC
4920 South 30th Street
Description: TIF used for the rehabilitation/conversion of 102 residential units and commercial space.",2004,0,0,0,2834800,0,0,0,0,,0,2834800,2.14791,60888.95,0
28-2147,DOUGLAS,28,TIF REDEVELOPMENT 147,5/13/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Livestock Exchange Building, LLC
4920 South 30th Street
Description: TIF used for the rehabilitation/conversion of 102 residential units and commercial space.",2005,0,0,0,11209900,0,0,0,0,,0,11209900,2.09798,235181.46,0
28-2147,DOUGLAS,28,TIF REDEVELOPMENT 147,5/13/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Livestock Exchange Building, LLC
4920 South 30th Street
Description: TIF used for the rehabilitation/conversion of 102 residential units and commercial space.",2006,0,0,0,11275000,0,0,0,0,,0,11275000,2.07512,233969.78,0
28-2147,DOUGLAS,28,TIF REDEVELOPMENT 147,5/13/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Livestock Exchange Building, LLC
4920 South 30th Street
Description: TIF used for the rehabilitation/conversion of 102 residential units and commercial space.",2007,0,0,0,11372000,0,0,0,0,,0,11372000,2.05403,233584.29,0
28-2147,DOUGLAS,28,TIF REDEVELOPMENT 147,5/13/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Livestock Exchange Building, LLC
4920 South 30th Street
Description: TIF used for the rehabilitation/conversion of 102 residential units and commercial space.",2008,0,0,0,11372000,0,0,0,0,,0,11372000,2.05498,233692.33,0
28-2147,DOUGLAS,28,TIF REDEVELOPMENT 147,5/13/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Livestock Exchange Building, LLC
4920 South 30th Street
Description: TIF used for the rehabilitation/conversion of 102 residential units and commercial space.",2009,0,0,0,11372000,0,0,0,0,,0,11372000,2.13427,242709.18,0
28-2147,DOUGLAS,28,TIF REDEVELOPMENT 147,5/13/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Livestock Exchange Building, LLC
4920 South 30th Street
Description: TIF used for the rehabilitation/conversion of 102 residential units and commercial space.",2010,0,0,0,11372000,0,0,0,0,,0,11372000,2.17816,247700.36,0
28-2147,DOUGLAS,28,TIF REDEVELOPMENT 147,5/13/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Livestock Exchange Building, LLC
4920 South 30th Street
Description: TIF used for the rehabilitation/conversion of 102 residential units and commercial space.",2011,0,0,178100,11372000,0,0,0,0,,178100,11372000,2.17798,247679.89,3878.98
28-2147,DOUGLAS,28,TIF REDEVELOPMENT 147,5/13/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Livestock Exchange Building, LLC
4920 South 30th Street
Description: TIF used for the rehabilitation/conversion of 102 residential units and commercial space.",2012,0,0,178100,11372000,0,0,0,0,,178100,11372000,2.17448,247281.87,3872.75
28-2147,DOUGLAS,28,TIF REDEVELOPMENT 147,5/13/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Livestock Exchange Building, LLC
4920 South 30th Street
Description: TIF used for the rehabilitation/conversion of 102 residential units and commercial space.",2013,0,0,178100,11372000,0,0,0,0,,178100,11372000,2.19974,250154.43,3917.74
28-2147,DOUGLAS,28,TIF REDEVELOPMENT 147,5/13/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Livestock Exchange Building, LLC
4920 South 30th Street
Description: TIF used for the rehabilitation/conversion of 102 residential units and commercial space.",2014,0,0,178100,11372000,0,0,0,0,,178100,11372000,2.18859,248886.45,3897.88
28-2147,DOUGLAS,28,TIF REDEVELOPMENT 147,5/13/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Livestock Exchange Building, LLC
4920 South 30th Street
Description: TIF used for the rehabilitation/conversion of 102 residential units and commercial space.",2015,0,0,178100,10387300,0,0,0,0,,178100,10387300,2.23039,231677.3,3972.32
28-2147,DOUGLAS,28,TIF REDEVELOPMENT 147,5/13/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Livestock Exchange Building, LLC
4920 South 30th Street
Description: TIF used for the rehabilitation/conversion of 102 residential units and commercial space.",2016,0,0,178100,8185200,0,0,0,0,,178100,8185200,2.23537,182969.51,3981.19
28-2147,DOUGLAS,28,TIF REDEVELOPMENT 147,5/13/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Livestock Exchange Building, LLC
4920 South 30th Street
Description: TIF used for the rehabilitation/conversion of 102 residential units and commercial space.",2017,0,0,178100,10581100,0,0,0,0,,178100,10581100,2.24872,237939.31,4004.97
28-2148,DOUGLAS,28,TIF REDEVELOPMENT 148,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Miami Heights Development Co., LLC
Phase I Lake to Miami, 31st to 33rd Streets
Description: TIF used for public improvements for 18 units infill residential development.",2003,16200,0,0,0,0,0,0,0,,16200,0,2.16055,0,350.01
28-2148,DOUGLAS,28,TIF REDEVELOPMENT 148,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Miami Heights Development Co., LLC
Phase I Lake to Miami, 31st to 33rd Streets
Description: TIF used for public improvements for 18 units infill residential development.",2004,16200,86100,0,0,0,0,0,0,,16200,86100,2.14791,1849.35,347.96
28-2148,DOUGLAS,28,TIF REDEVELOPMENT 148,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Miami Heights Development Co., LLC
Phase I Lake to Miami, 31st to 33rd Streets
Description: TIF used for public improvements for 18 units infill residential development.",2005,18500,1100200,0,0,0,0,0,0,,18500,1100200,2.09798,23081.98,388.13
28-2148,DOUGLAS,28,TIF REDEVELOPMENT 148,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Miami Heights Development Co., LLC
Phase I Lake to Miami, 31st to 33rd Streets
Description: TIF used for public improvements for 18 units infill residential development.",2006,16200,2246900,0,0,0,0,0,0,,16200,2246900,2.07512,46625.87,336.17
28-2148,DOUGLAS,28,TIF REDEVELOPMENT 148,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Miami Heights Development Co., LLC
Phase I Lake to Miami, 31st to 33rd Streets
Description: TIF used for public improvements for 18 units infill residential development.",2007,16200,2996800,0,0,0,0,0,0,,16200,2996800,2.05403,61555.17,332.75
28-2148,DOUGLAS,28,TIF REDEVELOPMENT 148,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Miami Heights Development Co., LLC
Phase I Lake to Miami, 31st to 33rd Streets
Description: TIF used for public improvements for 18 units infill residential development.",2008,16200,3292100,0,0,0,0,0,0,,16200,3292100,2.05498,67652,332.91
28-2148,DOUGLAS,28,TIF REDEVELOPMENT 148,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Miami Heights Development Co., LLC
Phase I Lake to Miami, 31st to 33rd Streets
Description: TIF used for public improvements for 18 units infill residential development.",2009,16200,3311700,0,0,0,0,0,0,,16200,3311700,2.13427,70680.62,345.75
28-2148,DOUGLAS,28,TIF REDEVELOPMENT 148,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Miami Heights Development Co., LLC
Phase I Lake to Miami, 31st to 33rd Streets
Description: TIF used for public improvements for 18 units infill residential development.",2010,16200,3095100,0,0,0,0,0,0,,16200,3095100,2.17816,67416.23,352.86
28-2148,DOUGLAS,28,TIF REDEVELOPMENT 148,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Miami Heights Development Co., LLC
Phase I Lake to Miami, 31st to 33rd Streets
Description: TIF used for public improvements for 18 units infill residential development.",2011,16200,3056200,0,0,0,0,0,0,,16200,3056200,2.17798,66563.46,352.83
28-2148,DOUGLAS,28,TIF REDEVELOPMENT 148,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Miami Heights Development Co., LLC
Phase I Lake to Miami, 31st to 33rd Streets
Description: TIF used for public improvements for 18 units infill residential development.",2012,16200,2718300,0,0,0,0,0,0,,16200,2718300,2.17448,59108.91,352.27
28-2148,DOUGLAS,28,TIF REDEVELOPMENT 148,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Miami Heights Development Co., LLC
Phase I Lake to Miami, 31st to 33rd Streets
Description: TIF used for public improvements for 18 units infill residential development.",2013,16200,2766300,0,0,0,0,0,0,,16200,2766300,2.19974,60851.39,356.36
28-2148,DOUGLAS,28,TIF REDEVELOPMENT 148,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Miami Heights Development Co., LLC
Phase I Lake to Miami, 31st to 33rd Streets
Description: TIF used for public improvements for 18 units infill residential development.",2014,16200,2639400,0,0,0,0,0,0,,16200,2639400,2.18859,57765.64,354.55
28-2148,DOUGLAS,28,TIF REDEVELOPMENT 148,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Miami Heights Development Co., LLC
Phase I Lake to Miami, 31st to 33rd Streets
Description: TIF used for public improvements for 18 units infill residential development.",2015,16200,2432700,0,0,0,0,0,0,,16200,2432700,2.23039,54258.71,361.32
28-2148,DOUGLAS,28,TIF REDEVELOPMENT 148,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Miami Heights Development Co., LLC
Phase I Lake to Miami, 31st to 33rd Streets
Description: TIF used for public improvements for 18 units infill residential development.",2016,16200,3182200,0,0,0,0,0,0,,16200,3182200,2.23537,71133.94,362.13
28-2148,DOUGLAS,28,TIF REDEVELOPMENT 148,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Miami Heights Development Co., LLC
Phase I Lake to Miami, 31st to 33rd Streets
Description: TIF used for public improvements for 18 units infill residential development.",2017,16200,2494500,0,0,0,0,0,0,,16200,2494500,2.24872,56094.3,364.29
28-2149,DOUGLAS,28,TIF REDEVELOPMENT 149,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Greater Omaha Packing 
Approximately 31st and Edward Babe Gomez Ave 
Description: TIF funds used for site preparation for industrial expansion.",2007,0,0,0,0,109800,10202800,0,0,,109800,10202800,2.05403,209568.57,2255.32
28-2149,DOUGLAS,28,TIF REDEVELOPMENT 149,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Greater Omaha Packing 
Approximately 31st and Edward Babe Gomez Ave 
Description: TIF funds used for site preparation for industrial expansion.",2008,0,0,0,0,109800,10202800,0,0,,109800,10202800,2.05498,209665.5,2256.37
28-2149,DOUGLAS,28,TIF REDEVELOPMENT 149,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Greater Omaha Packing 
Approximately 31st and Edward Babe Gomez Ave 
Description: TIF funds used for site preparation for industrial expansion.",2009,0,0,0,0,109800,10202800,0,0,,109800,10202800,2.13427,217755.3,2343.43
28-2149,DOUGLAS,28,TIF REDEVELOPMENT 149,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Greater Omaha Packing 
Approximately 31st and Edward Babe Gomez Ave 
Description: TIF funds used for site preparation for industrial expansion.",2010,0,0,0,0,109800,10202800,0,0,,109800,10202800,2.17816,222233.31,2391.62
28-2149,DOUGLAS,28,TIF REDEVELOPMENT 149,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Greater Omaha Packing 
Approximately 31st and Edward Babe Gomez Ave 
Description: TIF funds used for site preparation for industrial expansion.",2011,0,0,0,0,109800,10202800,0,0,,109800,10202800,2.17798,222214.94,2391.42
28-2149,DOUGLAS,28,TIF REDEVELOPMENT 149,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Greater Omaha Packing 
Approximately 31st and Edward Babe Gomez Ave 
Description: TIF funds used for site preparation for industrial expansion.",2012,0,0,0,0,109800,10202800,0,0,,109800,10202800,2.17448,221857.85,2387.58
28-2149,DOUGLAS,28,TIF REDEVELOPMENT 149,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Greater Omaha Packing 
Approximately 31st and Edward Babe Gomez Ave 
Description: TIF funds used for site preparation for industrial expansion.",2013,0,0,0,0,109800,10202800,0,0,,109800,10202800,2.19974,224435.07,2415.31
28-2149,DOUGLAS,28,TIF REDEVELOPMENT 149,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Greater Omaha Packing 
Approximately 31st and Edward Babe Gomez Ave 
Description: TIF funds used for site preparation for industrial expansion.",2014,0,0,0,0,109800,10202800,0,0,,109800,10202800,2.18859,223297.46,2403.07
28-2149,DOUGLAS,28,TIF REDEVELOPMENT 149,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Greater Omaha Packing 
Approximately 31st and Edward Babe Gomez Ave 
Description: TIF funds used for site preparation for industrial expansion.",2015,0,0,0,0,109800,10202800,0,0,,109800,10202800,2.23039,227562.23,2448.97
28-2149,DOUGLAS,28,TIF REDEVELOPMENT 149,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Greater Omaha Packing 
Approximately 31st and Edward Babe Gomez Ave 
Description: TIF funds used for site preparation for industrial expansion.",2016,0,0,0,0,109800,10202800,0,0,,109800,10202800,2.23537,228070.33,2454.44
28-2149,DOUGLAS,28,TIF REDEVELOPMENT 149,4/8/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Greater Omaha Packing 
Approximately 31st and Edward Babe Gomez Ave 
Description: TIF funds used for site preparation for industrial expansion.",2017,0,0,0,0,109800,6899700,0,0,,109800,6899700,2.24872,155154.93,2469.09
28-2150,DOUGLAS,28,TIF REDEVELOPMENT 150,6/24/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Airlite Plastics
525 Kansas Avenue
Description: TIF funds used for site preparation for industrial expansion.",2003,0,0,96100,217800,0,0,0,0,,96100,217800,2.16055,4705.68,2076.29
28-2150,DOUGLAS,28,TIF REDEVELOPMENT 150,6/24/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Airlite Plastics
525 Kansas Avenue
Description: TIF funds used for site preparation for industrial expansion.",2004,0,0,96100,4781570,0,0,0,0,,96100,4781570,2.14791,102703.82,2064.14
28-2150,DOUGLAS,28,TIF REDEVELOPMENT 150,6/24/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Airlite Plastics
525 Kansas Avenue
Description: TIF funds used for site preparation for industrial expansion.",2005,0,0,96100,4781600,0,0,0,0,,96100,4781600,2.09798,100317.01,2016.16
28-2150,DOUGLAS,28,TIF REDEVELOPMENT 150,6/24/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Airlite Plastics
525 Kansas Avenue
Description: TIF funds used for site preparation for industrial expansion.",2006,0,0,96100,4781600,0,0,0,0,,96100,4781600,2.07512,99223.94,1994.19
28-2150,DOUGLAS,28,TIF REDEVELOPMENT 150,6/24/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Airlite Plastics
525 Kansas Avenue
Description: TIF funds used for site preparation for industrial expansion.",2007,0,0,96100,4781600,0,0,0,0,,96100,4781600,2.05403,98215.5,1973.92
28-2150,DOUGLAS,28,TIF REDEVELOPMENT 150,6/24/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Airlite Plastics
525 Kansas Avenue
Description: TIF funds used for site preparation for industrial expansion.",2008,0,0,0,0,96100,4781600,0,0,,96100,4781600,2.05498,98260.92,1974.84
28-2150,DOUGLAS,28,TIF REDEVELOPMENT 150,6/24/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Airlite Plastics
525 Kansas Avenue
Description: TIF funds used for site preparation for industrial expansion.",2009,0,0,0,0,96100,3204100,0,0,,96100,3204100,2.13427,68384.15,2051.03
28-2150,DOUGLAS,28,TIF REDEVELOPMENT 150,6/24/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Airlite Plastics
525 Kansas Avenue
Description: TIF funds used for site preparation for industrial expansion.",2010,0,0,0,0,96100,3204100,0,0,,96100,3204100,2.17816,69790.42,2093.21
28-2150,DOUGLAS,28,TIF REDEVELOPMENT 150,6/24/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Airlite Plastics
525 Kansas Avenue
Description: TIF funds used for site preparation for industrial expansion.",2011,0,0,0,0,96100,3204100,0,0,,96100,3204100,2.17798,69784.66,2093.04
28-2150,DOUGLAS,28,TIF REDEVELOPMENT 150,6/24/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Airlite Plastics
525 Kansas Avenue
Description: TIF funds used for site preparation for industrial expansion.",2012,0,0,0,0,96100,3204100,0,0,,96100,3204100,2.17448,69672.51,2089.68
28-2150,DOUGLAS,28,TIF REDEVELOPMENT 150,6/24/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Airlite Plastics
525 Kansas Avenue
Description: TIF funds used for site preparation for industrial expansion.",2013,0,0,0,0,96100,3204100,0,0,,96100,3204100,2.19974,70481.87,2113.95
28-2150,DOUGLAS,28,TIF REDEVELOPMENT 150,6/24/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Airlite Plastics
525 Kansas Avenue
Description: TIF funds used for site preparation for industrial expansion.",2014,0,0,0,0,96100,3204100,0,0,,96100,3204100,2.18859,70124.61,2103.23
28-2150,DOUGLAS,28,TIF REDEVELOPMENT 150,6/24/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Airlite Plastics
525 Kansas Avenue
Description: TIF funds used for site preparation for industrial expansion.",2015,0,0,0,0,96100,3204100,0,0,,96100,3204100,2.23039,71463.93,2143.4
28-2150,DOUGLAS,28,TIF REDEVELOPMENT 150,6/24/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Airlite Plastics
525 Kansas Avenue
Description: TIF funds used for site preparation for industrial expansion.",2016,0,0,0,0,96100,3204100,0,0,,96100,3204100,2.23537,71623.49,2148.19
28-2150,DOUGLAS,28,TIF REDEVELOPMENT 150,6/24/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: Airlite Plastics
525 Kansas Avenue
Description: TIF funds used for site preparation for industrial expansion.",2017,0,0,0,0,96100,3246500,0,0,,96100,3246500,2.24872,73004.69,2161.02
28-2151,DOUGLAS,28,TIF REDEVELOPMENT 151,1/28/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: California Housing, LLC
3636 California Street
Description: TIF funds used for rehab/conversion for 55 units assisted living. No base or excess established yet.",2003,0,0,0,0,0,0,0,0,,0,0,2.16055,0,0
28-2151,DOUGLAS,28,TIF REDEVELOPMENT 151,1/28/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: California Housing, LLC
3636 California Street
Description: TIF funds used for rehab/conversion for 55 units assisted living. No base or excess established yet.",2004,0,0,0,444300,0,0,0,0,,0,444300,2.14791,9543.16,0
28-2151,DOUGLAS,28,TIF REDEVELOPMENT 151,1/28/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: California Housing, LLC
3636 California Street
Description: TIF funds used for rehab/conversion for 55 units assisted living. No base or excess established yet.",2005,0,0,0,353200,0,0,0,0,,0,353200,2.09798,7410.07,0
28-2151,DOUGLAS,28,TIF REDEVELOPMENT 151,1/28/03,OMAHA,OMAHA 1,28-0001,,5,"Name of Project: California Housing, LLC
3636 California Street
Description: TIF funds used for rehab/conversion for 55 units assisted living. No base or excess established yet.",2006,0,0,0,3871000,0,0,0,0,,0,3871000,2.07512,80327.9,0
