"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export from 2014 Tax Increment Financing Report ,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
27-6669,DODGE,27,TIF JAKK INVESTMENTS LLC,3/8/2005,FREMONT,FREMONT 1,27-0001,,3,"Name of Project: JAKK Investments, LLC (Freemont Contract Carriers)
The East 631 feet of Lot 3, Nelsen Business Park Subdivision
Description: TIF funds used for the installation of public infrastructure, including streets, sanitary and storm sewer, potable water and electrical power and street lights for the expansion of a trucking facility.",2011,0.00,0.00,0.00,0.00,"670,650.00","4,424,775.00",0.00,0.00,,"670,650.00","4,424,775.00",1.973428,"87,319.76","13,234.79"
27-6669,DODGE,27,TIF JAKK INVESTMENTS LLC,3/8/2005,FREMONT,FREMONT 1,27-0001,,3,"Name of Project: JAKK Investments, LLC (Freemont Contract Carriers)
The East 631 feet of Lot 3, Nelsen Business Park Subdivision
Description: TIF funds used for the installation of public infrastructure, including streets, sanitary and storm sewer, potable water and electrical power and street lights for the expansion of a trucking facility.",2012,0.00,0.00,0.00,0.00,"670,650.00","4,424,775.00",0.00,0.00,,"670,650.00","4,424,775.00",1.966422,"87,009.76","13,187.81"
27-6669,DODGE,27,TIF JAKK INVESTMENTS LLC,3/8/2005,FREMONT,FREMONT 1,27-0001,,3,"Name of Project: JAKK Investments, LLC (Freemont Contract Carriers)
The East 631 feet of Lot 3, Nelsen Business Park Subdivision
Description: TIF funds used for the installation of public infrastructure, including streets, sanitary and storm sewer, potable water and electrical power and street lights for the expansion of a trucking facility.",2013,0.00,0.00,0.00,0.00,"670,650.00","4,424,775.00",0.00,0.00,,"670,650.00","4,424,775.00",2.033402,"89,973.46","13,637.01"
27-6669,DODGE,27,TIF JAKK INVESTMENTS LLC,3/8/2005,FREMONT,FREMONT 1,27-0001,,3,"Name of Project: JAKK Investments, LLC (Freemont Contract Carriers)
The East 631 feet of Lot 3, Nelsen Business Park Subdivision
Description: TIF funds used for the installation of public infrastructure, including streets, sanitary and storm sewer, potable water and electrical power and street lights for the expansion of a trucking facility.",2014,0.00,0.00,0.00,0.00,"670,650.00","4,424,775.00",0.00,0.00,,"670,650.00","4,424,775.00",1.973072,"87,304.00","13,232.41"
27-6670,DODGE,27,TIF NORTHEAST BIO-DIESEL,5/2/2007,SCRIBNER,SCRIBNER-SYNDER 62,27-0062,,3,"Name of Project: Northeast Bio Diesel Various 
Tracts of land in Section 31, T20, R7 
Description: TIF funds used for acquisition and redevelopment of real estate to establish a 5,000,000 gallon bio-diesel production facility.",2007,0.00,0.00,"109,665.00","354,710.00",0.00,0.00,0.00,0.00,,"109,665.00","354,710.00",1.767113,"6,268.12","1,937.90"
27-6670,DODGE,27,TIF NORTHEAST BIO-DIESEL,5/2/2007,SCRIBNER,SCRIBNER-SYNDER 62,27-0062,,3,"Name of Project: Northeast Bio Diesel Various 
Tracts of land in Section 31, T20, R7 
Description: TIF funds used for acquisition and redevelopment of real estate to establish a 5,000,000 gallon bio-diesel production facility.",2008,0.00,0.00,"109,665.00","734,645.00",0.00,0.00,0.00,0.00,,"109,665.00","734,645.00",1.803733,"13,251.04","1,978.06"
27-6670,DODGE,27,TIF NORTHEAST BIO-DIESEL,5/2/2007,SCRIBNER,SCRIBNER-SYNDER 62,27-0062,,3,"Name of Project: Northeast Bio Diesel Various 
Tracts of land in Section 31, T20, R7 
Description: TIF funds used for acquisition and redevelopment of real estate to establish a 5,000,000 gallon bio-diesel production facility.",2009,0.00,0.00,"109,665.00","734,645.00",0.00,0.00,0.00,0.00,,"109,665.00","734,645.00",1.742767,"12,803.16","1,911.21"
27-6670,DODGE,27,TIF NORTHEAST BIO-DIESEL,5/2/2007,SCRIBNER,SCRIBNER-SYNDER 62,27-0062,,3,"Name of Project: Northeast Bio Diesel Various 
Tracts of land in Section 31, T20, R7 
Description: TIF funds used for acquisition and redevelopment of real estate to establish a 5,000,000 gallon bio-diesel production facility.",2010,0.00,0.00,"109,665.00","734,645.00",0.00,0.00,0.00,0.00,,"109,665.00","734,645.00",1.684245,"12,373.22","1,847.03"
27-6670,DODGE,27,TIF NORTHEAST BIO-DIESEL,5/2/2007,SCRIBNER,SCRIBNER-SYNDER 62,27-0062,,3,"Name of Project: Northeast Bio Diesel Various 
Tracts of land in Section 31, T20, R7 
Description: TIF funds used for acquisition and redevelopment of real estate to establish a 5,000,000 gallon bio-diesel production facility.",2011,0.00,0.00,"109,665.00","733,835.00",0.00,0.00,0.00,0.00,,"109,665.00","733,835.00",1.783563,"13,088.42","1,955.94"
27-6670,DODGE,27,TIF NORTHEAST BIO-DIESEL,5/2/2007,SCRIBNER,SCRIBNER-SYNDER 62,27-0062,,3,"Name of Project: Northeast Bio Diesel Various 
Tracts of land in Section 31, T20, R7 
Description: TIF funds used for acquisition and redevelopment of real estate to establish a 5,000,000 gallon bio-diesel production facility.",2012,0.00,0.00,"109,665.00","733,835.00",0.00,0.00,0.00,0.00,,"109,665.00","733,835.00",1.799111,"13,202.52","1,973.00"
27-6670,DODGE,27,TIF NORTHEAST BIO-DIESEL,5/2/2007,SCRIBNER,SCRIBNER-SYNDER 62,27-0062,,3,"Name of Project: Northeast Bio Diesel Various 
Tracts of land in Section 31, T20, R7 
Description: TIF funds used for acquisition and redevelopment of real estate to establish a 5,000,000 gallon bio-diesel production facility.",2013,0.00,0.00,"109,665.00","760,350.00",0.00,0.00,0.00,0.00,,"109,665.00","760,350.00",1.794165,"13,641.94","1,967.57"
27-6670,DODGE,27,TIF NORTHEAST BIO-DIESEL,5/2/2007,SCRIBNER,SCRIBNER-SYNDER 62,27-0062,,3,"Name of Project: Northeast Bio Diesel Various 
Tracts of land in Section 31, T20, R7 
Description: TIF funds used for acquisition and redevelopment of real estate to establish a 5,000,000 gallon bio-diesel production facility.",2014,0.00,0.00,"109,665.00","760,350.00",0.00,0.00,0.00,0.00,,"109,665.00","760,350.00",1.759167,"13,375.84","1,929.19"
27-6671,DODGE,27,TIF SOUTH BROAD ST. AREA 2010,1/1/2011,FREMONT,FREMONT 1,27-0001,,3,"Name of Project: South Broad St. Redevelopment Area 2010
Approx. 20 parcels, various lots in Sawyer Sub Blocks 1 & 2 , various lots Sawyer Second Sub Blk 3, and various tax lots Section 23 and 26 T17 R8, Fremont
Descripton: TIF funds to be used for acquistion of an existing building and adjacent land, construction of 11,000 sq ft addition, demolition of certain existing structures, installation of parking facilities and related improvements for a facility to be leased to State of NE Dept. of Health & Human Services.",2011,"68,575.00",0.00,"2,098,895.00","1,335,720.00",0.00,0.00,0.00,0.00,,"2,167,470.00","1,335,720.00",1.973428,"26,359.48","42,773.46"
27-6671,DODGE,27,TIF SOUTH BROAD ST. AREA 2010,1/1/2011,FREMONT,FREMONT 1,27-0001,,3,"Name of Project: South Broad St. Redevelopment Area 2010
Approx. 20 parcels, various lots in Sawyer Sub Blocks 1 & 2 , various lots Sawyer Second Sub Blk 3, and various tax lots Section 23 and 26 T17 R8, Fremont
Descripton: TIF funds to be used for acquistion of an existing building and adjacent land, construction of 11,000 sq ft addition, demolition of certain existing structures, installation of parking facilities and related improvements for a facility to be leased to State of NE Dept. of Health & Human Services.",2012,"68,575.00",0.00,"2,098,895.00","1,467,670.00",0.00,0.00,0.00,0.00,,"2,167,470.00","1,467,670.00",1.966422,"28,860.60","42,621.61"
27-6671,DODGE,27,TIF SOUTH BROAD ST. AREA 2010,1/1/2011,FREMONT,FREMONT 1,27-0001,,3,"Name of Project: South Broad St. Redevelopment Area 2010
Approx. 20 parcels, various lots in Sawyer Sub Blocks 1 & 2 , various lots Sawyer Second Sub Blk 3, and various tax lots Section 23 and 26 T17 R8, Fremont
Descripton: TIF funds to be used for acquistion of an existing building and adjacent land, construction of 11,000 sq ft addition, demolition of certain existing structures, installation of parking facilities and related improvements for a facility to be leased to State of NE Dept. of Health & Human Services.",2013,"64,970.00",0.00,"2,094,535.00","1,493,209.00",0.00,0.00,0.00,0.00,,"2,159,505.00","1,493,209.00",2.033402,"30,362.94","43,911.42"
27-6671,DODGE,27,TIF SOUTH BROAD ST. AREA 2010,1/1/2011,FREMONT,FREMONT 1,27-0001,,3,"Name of Project: South Broad St. Redevelopment Area 2010
Approx. 20 parcels, various lots in Sawyer Sub Blocks 1 & 2 , various lots Sawyer Second Sub Blk 3, and various tax lots Section 23 and 26 T17 R8, Fremont
Descripton: TIF funds to be used for acquistion of an existing building and adjacent land, construction of 11,000 sq ft addition, demolition of certain existing structures, installation of parking facilities and related improvements for a facility to be leased to State of NE Dept. of Health & Human Services.",2014,"64,970.00","2,250.00","2,094,535.00","1,589,854.00",0.00,0.00,0.00,0.00,,"2,159,505.00","1,592,104.00",1.973072,"31,413.36","42,608.59"
28-1533,DOUGLAS,28,TIF REDEVELOPMENT WATERL 3,2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,"Name of Project: Homes at River Road, LLC
All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo
Description: Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.
This plan was amended on 7/17/2006 to include additional lots.",2005,"30,300.00","455,000.00",0.00,0.00,0.00,0.00,0.00,0.00,,"30,300.00","455,000.00",2.149140,"9,778.59",651.19
28-1533,DOUGLAS,28,TIF REDEVELOPMENT WATERL 3,2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,"Name of Project: Homes at River Road, LLC
All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo
Description: Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.
This plan was amended on 7/17/2006 to include additional lots.",2006,"30,300.00","1,966,600.00",0.00,0.00,0.00,0.00,0.00,0.00,,"30,300.00","1,966,600.00",2.117070,"41,634.30",641.47
28-1533,DOUGLAS,28,TIF REDEVELOPMENT WATERL 3,2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,"Name of Project: Homes at River Road, LLC
All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo
Description: Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.
This plan was amended on 7/17/2006 to include additional lots.",2007,"30,300.00","2,115,200.00",0.00,0.00,0.00,0.00,0.00,0.00,,"30,300.00","2,115,200.00",2.016940,"42,662.31",611.13
28-1533,DOUGLAS,28,TIF REDEVELOPMENT WATERL 3,2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,"Name of Project: Homes at River Road, LLC
All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo
Description: Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.
This plan was amended on 7/17/2006 to include additional lots.",2008,"30,300.00","2,125,900.00",0.00,0.00,0.00,0.00,0.00,0.00,,"30,300.00","2,125,900.00",1.986710,"42,235.49",601.97
28-1533,DOUGLAS,28,TIF REDEVELOPMENT WATERL 3,2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,"Name of Project: Homes at River Road, LLC
All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo
Description: Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.
This plan was amended on 7/17/2006 to include additional lots.",2009,"30,300.00","2,097,200.00",0.00,0.00,0.00,0.00,0.00,0.00,,"30,300.00","2,097,200.00",1.998460,"41,911.70",605.53
28-1533,DOUGLAS,28,TIF REDEVELOPMENT WATERL 3,2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,"Name of Project: Homes at River Road, LLC
All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo
Description: Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.
This plan was amended on 7/17/2006 to include additional lots.",2010,"30,300.00","2,098,500.00",0.00,0.00,0.00,0.00,0.00,0.00,,"30,300.00","2,098,500.00",2.021070,"42,412.15",612.38
28-1533,DOUGLAS,28,TIF REDEVELOPMENT WATERL 3,2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,"Name of Project: Homes at River Road, LLC
All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo
Description: Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.
This plan was amended on 7/17/2006 to include additional lots.",2011,"30,300.00","2,125,000.00",0.00,0.00,0.00,0.00,0.00,0.00,,"30,300.00","2,125,000.00",2.013840,"42,794.11",610.19
28-1533,DOUGLAS,28,TIF REDEVELOPMENT WATERL 3,2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,"Name of Project: Homes at River Road, LLC
All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo
Description: Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.
This plan was amended on 7/17/2006 to include additional lots.",2012,"30,300.00","2,083,300.00",0.00,0.00,0.00,0.00,0.00,0.00,,"30,300.00","2,083,300.00",2.013620,"41,949.75",610.13
28-1533,DOUGLAS,28,TIF REDEVELOPMENT WATERL 3,2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,"Name of Project: Homes at River Road, LLC
All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo
Description: Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.
This plan was amended on 7/17/2006 to include additional lots.",2013,"30,300.00","2,083,300.00",0.00,0.00,0.00,0.00,0.00,0.00,,"30,300.00","2,083,300.00",2.030390,"42,299.12",615.21
28-1533,DOUGLAS,28,TIF REDEVELOPMENT WATERL 3,2/9/2005,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,"Name of Project: Homes at River Road, LLC
All the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo
Description: Developer will acquire and develop approximately 120 residential lots and related infrastructure to develop 18 lots as part of first phase. Thereafter, additional development will occur at the rate of 15 additional residential lots annually.
This plan was amended on 7/17/2006 to include additional lots.",2014,"30,300.00","2,083,300.00",0.00,0.00,0.00,0.00,0.00,0.00,,"30,300.00","2,083,300.00",2.028310,"42,255.78",614.58
28-1534,DOUGLAS,28,TIF REDEVELOPMENT WATERL 4,7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,"Name of Project: Homes at River Road, LLC #4
Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo
Description: This is part of the orginal Project #3 with the development of 15 additional residential lots.",2006,"680,800.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"680,800.00",0.00,2.117070,0.00,"14,413.01"
28-1534,DOUGLAS,28,TIF REDEVELOPMENT WATERL 4,7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,"Name of Project: Homes at River Road, LLC #4
Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo
Description: This is part of the orginal Project #3 with the development of 15 additional residential lots.",2007,"114,600.00","2,990,200.00",0.00,0.00,0.00,0.00,0.00,0.00,,"114,600.00","2,990,200.00",2.016940,"60,310.54","2,311.41"
28-1534,DOUGLAS,28,TIF REDEVELOPMENT WATERL 4,7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,"Name of Project: Homes at River Road, LLC #4
Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo
Description: This is part of the orginal Project #3 with the development of 15 additional residential lots.",2008,"114,600.00","1,148,700.00",0.00,0.00,0.00,0.00,0.00,0.00,,"114,600.00","1,148,700.00",1.986710,"22,821.34","2,276.77"
28-1534,DOUGLAS,28,TIF REDEVELOPMENT WATERL 4,7/17/2006,WATERLOO,DOUGLAS CO. WEST COMM. 15,28-0015,,3,"Name of Project: Homes at River Road, LLC #4
Part of the lots and lands included within the Homes at the River Road Subdivision to the Village of Waterloo
Description: This is part of the orginal Project #3 with the development of 15 additional residential lots.",2009,"114,600.00","1,108,700.00",0.00,0.00,0.00,0.00,0.00,0.00,,"114,600.00","1,108,700.00",1.998460,"22,156.93","2,290.24"
