"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export from 2010 Tax Increment Financing Report ,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
17-4040,CHEYENNE,17,TIF WILKINSON DEVELOPMENT,3/30/1999,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Wilkinson Development
Lot 4B, Block 1, Arby's Addition
Description: TIF funds used for excavation work and relocation of utility lines in order to construct retail shopping facilities.",2004,0,0,"195,111","2,339,740",0,0,0,0,,"195,111","2,339,740",2.143996,"50,163.93","4,183.17"
17-4040,CHEYENNE,17,TIF WILKINSON DEVELOPMENT,3/30/1999,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Wilkinson Development
Lot 4B, Block 1, Arby's Addition
Description: TIF funds used for excavation work and relocation of utility lines in order to construct retail shopping facilities.",2005,0,0,"195,111","2,339,740",0,0,0,0,,"195,111","2,339,740",2.035134,"47,616.84","3,970.77"
17-4040,CHEYENNE,17,TIF WILKINSON DEVELOPMENT,3/30/1999,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Wilkinson Development
Lot 4B, Block 1, Arby's Addition
Description: TIF funds used for excavation work and relocation of utility lines in order to construct retail shopping facilities.",2006,0,0,"195,111","2,653,695",0,0,0,0,,"195,111","2,653,695",2.127087,"56,446.40","4,150.18"
17-4040,CHEYENNE,17,TIF WILKINSON DEVELOPMENT,3/30/1999,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Wilkinson Development
Lot 4B, Block 1, Arby's Addition
Description: TIF funds used for excavation work and relocation of utility lines in order to construct retail shopping facilities.",2007,0,0,"195,111","2,653,695",0,0,0,0,,"195,111","2,653,695",2.322847,"61,641.28","4,532.13"
17-4040,CHEYENNE,17,TIF WILKINSON DEVELOPMENT,3/30/1999,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Wilkinson Development
Lot 4B, Block 1, Arby's Addition
Description: TIF funds used for excavation work and relocation of utility lines in order to construct retail shopping facilities.",2008,0,0,"195,111","2,653,695",0,0,0,0,,"195,111","2,653,695",2.334612,"61,953.48","4,555.08"
17-4040,CHEYENNE,17,TIF WILKINSON DEVELOPMENT,3/30/1999,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Wilkinson Development
Lot 4B, Block 1, Arby's Addition
Description: TIF funds used for excavation work and relocation of utility lines in order to construct retail shopping facilities.",2009,0,0,"195,111","2,789,326",0,0,0,0,,"195,111","2,789,326",2.32114,"64,744.16","4,528.80"
17-4040,CHEYENNE,17,TIF WILKINSON DEVELOPMENT,3/30/1999,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Wilkinson Development
Lot 4B, Block 1, Arby's Addition
Description: TIF funds used for excavation work and relocation of utility lines in order to construct retail shopping facilities.",2010,0,0,"195,111","2,789,326",0,0,0,0,,"195,111","2,789,326",2.330235,"64,997.84","4,546.54"
17-4050,CHEYENNE,17,TIF COX DEVELP CORP,2/13/2001,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Cox Development Corporation
Lots 1-30, Parkland Addition, City of Sidney
Description: TIF funds utilized to assist in the construction of infrastructure including land acquisition, engineering, paving and water lines to redevelop vacant land lot into residential lots by developer.",2001,"63,280",0,0,0,0,0,0,0,,"63,280",0,1.926238,0.00,"1,218.92"
17-4050,CHEYENNE,17,TIF COX DEVELP CORP,2/13/2001,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Cox Development Corporation
Lots 1-30, Parkland Addition, City of Sidney
Description: TIF funds utilized to assist in the construction of infrastructure including land acquisition, engineering, paving and water lines to redevelop vacant land lot into residential lots by developer.",2002,"63,280","1,551,230",0,0,0,0,0,0,,"63,280","1,551,230",2.01662,"31,282.41","1,276.12"
17-4050,CHEYENNE,17,TIF COX DEVELP CORP,2/13/2001,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Cox Development Corporation
Lots 1-30, Parkland Addition, City of Sidney
Description: TIF funds utilized to assist in the construction of infrastructure including land acquisition, engineering, paving and water lines to redevelop vacant land lot into residential lots by developer.",2003,"63,280","2,429,306",0,0,0,0,0,0,,"63,280","2,429,306",2.086306,"50,682.76","1,320.21"
17-4050,CHEYENNE,17,TIF COX DEVELP CORP,2/13/2001,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Cox Development Corporation
Lots 1-30, Parkland Addition, City of Sidney
Description: TIF funds utilized to assist in the construction of infrastructure including land acquisition, engineering, paving and water lines to redevelop vacant land lot into residential lots by developer.",2004,"63,820","3,637,869",0,0,0,0,0,0,,"63,820","3,637,869",2.143996,"77,995.77","1,368.30"
17-4050,CHEYENNE,17,TIF COX DEVELP CORP,2/13/2001,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Cox Development Corporation
Lots 1-30, Parkland Addition, City of Sidney
Description: TIF funds utilized to assist in the construction of infrastructure including land acquisition, engineering, paving and water lines to redevelop vacant land lot into residential lots by developer.",2005,"63,820","3,684,605",0,0,0,0,0,0,,"63,820","3,684,605",2.035134,"74,986.62","1,298.82"
17-4050,CHEYENNE,17,TIF COX DEVELP CORP,2/13/2001,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Cox Development Corporation
Lots 1-30, Parkland Addition, City of Sidney
Description: TIF funds utilized to assist in the construction of infrastructure including land acquisition, engineering, paving and water lines to redevelop vacant land lot into residential lots by developer.",2006,"63,820","3,751,401",0,0,0,0,0,0,,"63,820","3,751,401",2.127087,"79,795.58","1,357.51"
17-4050,CHEYENNE,17,TIF COX DEVELP CORP,2/13/2001,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Cox Development Corporation
Lots 1-30, Parkland Addition, City of Sidney
Description: TIF funds utilized to assist in the construction of infrastructure including land acquisition, engineering, paving and water lines to redevelop vacant land lot into residential lots by developer.",2007,"63,820","4,011,515",0,0,0,0,0,0,,"63,820","4,011,515",2.322847,"93,181.34","1,482.44"
17-4050,CHEYENNE,17,TIF COX DEVELP CORP,2/13/2001,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Cox Development Corporation
Lots 1-30, Parkland Addition, City of Sidney
Description: TIF funds utilized to assist in the construction of infrastructure including land acquisition, engineering, paving and water lines to redevelop vacant land lot into residential lots by developer.",2008,"63,820","4,029,814",0,0,0,0,0,0,,"63,820","4,029,814",2.334612,"94,080.52","1,489.95"
17-4050,CHEYENNE,17,TIF COX DEVELP CORP,2/13/2001,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Cox Development Corporation
Lots 1-30, Parkland Addition, City of Sidney
Description: TIF funds utilized to assist in the construction of infrastructure including land acquisition, engineering, paving and water lines to redevelop vacant land lot into residential lots by developer.",2009,"63,820","4,039,760",0,0,0,0,0,0,,"63,820","4,039,760",2.32114,"93,768.46","1,481.35"
17-4050,CHEYENNE,17,TIF COX DEVELP CORP,2/13/2001,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Cox Development Corporation
Lots 1-30, Parkland Addition, City of Sidney
Description: TIF funds utilized to assist in the construction of infrastructure including land acquisition, engineering, paving and water lines to redevelop vacant land lot into residential lots by developer.",2010,"63,820","4,051,349",0,0,0,0,0,0,,"63,820","4,051,349",2.330235,"94,405.94","1,487.16"
17-4060,CHEYENNE,17,TIF CABELA'S PROJ 2007,10/22/2007,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Cabela's Inc (Cabela""s Ventures) 2007 Projcect
530 Illinois St; 542 Illinois St; McGiven Property; 630 Illinois St.
Description: TIF funds used for an expansion of and improvements to Cabela's downtown corporate facility. The expansion will provide approximately 44,000 sq ft of usable space and is expected to bring added employment into the downtown.",2008,0,0,"1,204,401","1,994,203",0,0,0,0,,"1,204,401","1,994,203",2.334612,"46,556.90","28,118.09"
17-4060,CHEYENNE,17,TIF CABELA'S PROJ 2007,10/22/2007,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Cabela's Inc (Cabela""s Ventures) 2007 Projcect
530 Illinois St; 542 Illinois St; McGiven Property; 630 Illinois St.
Description: TIF funds used for an expansion of and improvements to Cabela's downtown corporate facility. The expansion will provide approximately 44,000 sq ft of usable space and is expected to bring added employment into the downtown.",2009,0,0,"1,204,401","2,030,573",0,0,0,0,,"1,204,401","2,030,573",2.32114,"47,132.44","27,955.83"
17-4060,CHEYENNE,17,TIF CABELA'S PROJ 2007,10/22/2007,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Cabela's Inc (Cabela""s Ventures) 2007 Projcect
530 Illinois St; 542 Illinois St; McGiven Property; 630 Illinois St.
Description: TIF funds used for an expansion of and improvements to Cabela's downtown corporate facility. The expansion will provide approximately 44,000 sq ft of usable space and is expected to bring added employment into the downtown.",2010,0,0,"1,204,401","2,030,573",0,0,0,0,,"1,204,401","2,030,573",2.330235,"47,317.12","28,065.37"
17-4070,CHEYENNE,17,TIF CLAUSEN BROTHERS,8/14/2007,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Clausen Brothers Development, Inc
Lots 1-9, Block 1, and , Lots 1-5, inclusive Block 2, Woodbridge Second Addition; and Lot 5, Block 2, Lots 1, 5, & 8, Block 3; and, Lots 1, 5, 6 & 11, Block 4 Woodbridge Addition.
Description: TIF funds used for housing infrastructure, site acquisition and preparation for reasonably priced housing (14 lot single family housing development and an additional 9 single family homes on available lots)",2008,"216,608","1,767,544",0,0,0,0,0,0,,"216,608","1,767,544",2.334612,"41,265.28","5,056.96"
17-4070,CHEYENNE,17,TIF CLAUSEN BROTHERS,8/14/2007,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Clausen Brothers Development, Inc
Lots 1-9, Block 1, and , Lots 1-5, inclusive Block 2, Woodbridge Second Addition; and Lot 5, Block 2, Lots 1, 5, & 8, Block 3; and, Lots 1, 5, 6 & 11, Block 4 Woodbridge Addition.
Description: TIF funds used for housing infrastructure, site acquisition and preparation for reasonably priced housing (14 lot single family housing development and an additional 9 single family homes on available lots)",2009,"216,608","2,885,795",0,0,0,0,0,0,,"216,608","2,885,795",2.32114,"66,983.30","5,027.77"
17-4070,CHEYENNE,17,TIF CLAUSEN BROTHERS,8/14/2007,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: Clausen Brothers Development, Inc
Lots 1-9, Block 1, and , Lots 1-5, inclusive Block 2, Woodbridge Second Addition; and Lot 5, Block 2, Lots 1, 5, & 8, Block 3; and, Lots 1, 5, 6 & 11, Block 4 Woodbridge Addition.
Description: TIF funds used for housing infrastructure, site acquisition and preparation for reasonably priced housing (14 lot single family housing development and an additional 9 single family homes on available lots)",2010,"216,608","3,043,880",0,0,0,0,0,0,,"216,608","3,043,880",2.330235,"70,929.54","5,047.48"
17-4071,CHEYENNE,17,TIF EAST OLD POST ROAD AREA,6/24/2008,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: East Old Post Road
A 53.64 acre parcel located in Section 4-T13N-R49, a 11.19 acre parcel located in Section 9-T13N-R49, Block 1, Runza Addition, Lots 1 & 2 Block 1, Runza Second Addition, Lots 1-3 Arby's Addition, Lots 1-2 Block 1, Wal-Mart Addition, Lot 1 Block 3, Glover Business Park No.1 Addition, including all streets, alleys and right-of-ways.
Description: TIF funds used for infrastructure to accommodate storm water drainage, street widening, paving, storm water improvements and other public infrastructure needs.",2009,0,0,"10,790,186","462,720",0,0,0,0,,"10,790,186","462,720",2.32114,"10,740.36","250,455.32"
17-4071,CHEYENNE,17,TIF EAST OLD POST ROAD AREA,6/24/2008,SIDNEY,SIDNEY 1,17-0001,,3,"Name of Project: East Old Post Road
A 53.64 acre parcel located in Section 4-T13N-R49, a 11.19 acre parcel located in Section 9-T13N-R49, Block 1, Runza Addition, Lots 1 & 2 Block 1, Runza Second Addition, Lots 1-3 Arby's Addition, Lots 1-2 Block 1, Wal-Mart Addition, Lot 1 Block 3, Glover Business Park No.1 Addition, including all streets, alleys and right-of-ways.
Description: TIF funds used for infrastructure to accommodate storm water drainage, street widening, paving, storm water improvements and other public infrastructure needs.",2010,0,0,"10,469,317","458,011",0,0,0,0,,"10,469,317","458,011",2.330235,"10,672.72","243,959.69"
17-4072,CHEYENNE,17,TIF PRAIRIE WINDS ADDITION,,SIDNEY,SIDNEY 1,17-0001,,3,,2010,"1,001,250",0,0,0,0,0,0,0,,"1,001,250",0,2.330235,0.00,"23,331.48"
18-0002,CLAY,18,TIF SUTTON/FOX HOLLOW CNTRYCLB,6/15/1994,SUTTON,SUTTON 2,18-0002,,3,"Name of Project: Fox Hollow Golf Course
Lot 2, Block 1, Fox Hollow Subdivision South, City of Sutton
Description: 9 hole grass green golf course with club house.",1994,0,0,0,0,0,0,0,0,,"28,420",0,2.9786,0.00,846.52
18-0002,CLAY,18,TIF SUTTON/FOX HOLLOW CNTRYCLB,6/15/1994,SUTTON,SUTTON 2,18-0002,,3,"Name of Project: Fox Hollow Golf Course
Lot 2, Block 1, Fox Hollow Subdivision South, City of Sutton
Description: 9 hole grass green golf course with club house.",1995,0,0,0,0,0,0,0,0,,"28,420","137,600",3.1856,"4,383.39",905.35
18-0002,CLAY,18,TIF SUTTON/FOX HOLLOW CNTRYCLB,6/15/1994,SUTTON,SUTTON 2,18-0002,,3,"Name of Project: Fox Hollow Golf Course
Lot 2, Block 1, Fox Hollow Subdivision South, City of Sutton
Description: 9 hole grass green golf course with club house.",1996,0,0,0,0,0,0,0,0,,"28,420","151,145",2.98499,"4,511.66",848.33
18-0002,CLAY,18,TIF SUTTON/FOX HOLLOW CNTRYCLB,6/15/1994,SUTTON,SUTTON 2,18-0002,,3,"Name of Project: Fox Hollow Golf Course
Lot 2, Block 1, Fox Hollow Subdivision South, City of Sutton
Description: 9 hole grass green golf course with club house.",1997,0,0,0,0,0,0,0,0,,"28,420","151,145",2.9208,"4,414.64",830.09
18-0002,CLAY,18,TIF SUTTON/FOX HOLLOW CNTRYCLB,6/15/1994,SUTTON,SUTTON 2,18-0002,,3,"Name of Project: Fox Hollow Golf Course
Lot 2, Block 1, Fox Hollow Subdivision South, City of Sutton
Description: 9 hole grass green golf course with club house.",1998,0,0,"28,420","151,145",0,0,0,0,,"28,420","151,145",2.5121,"3,796.91",713.94
18-0002,CLAY,18,TIF SUTTON/FOX HOLLOW CNTRYCLB,6/15/1994,SUTTON,SUTTON 2,18-0002,,3,"Name of Project: Fox Hollow Golf Course
Lot 2, Block 1, Fox Hollow Subdivision South, City of Sutton
Description: 9 hole grass green golf course with club house.",1999,0,0,"28,420","235,720",0,0,0,0,,"28,420","235,720",2.4772,"5,839.25",704.02
18-0002,CLAY,18,TIF SUTTON/FOX HOLLOW CNTRYCLB,6/15/1994,SUTTON,SUTTON 2,18-0002,,3,"Name of Project: Fox Hollow Golf Course
Lot 2, Block 1, Fox Hollow Subdivision South, City of Sutton
Description: 9 hole grass green golf course with club house.",2000,0,0,"28,420","269,365",0,0,0,0,,"28,420","269,365",2.3732,"6,392.57",674.46
